row_index,model_label,model_name,endpoint_port,prompt_version,ground_truth,ml_lgb_prediction,ml_lgb_probability,llm_prediction,llm_confidence,parse_ok,parse_error
71,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.019382199464894,1,0.95,True,
72,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.95,True,
73,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.95,True,
74,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.95,True,
75,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.95,True,
76,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.95,True,
77,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.95,True,
78,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.95,True,
79,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.95,True,
80,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.95,True,
81,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.85,True,
82,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.95,True,
83,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.95,True,
84,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.95,True,
85,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.85,True,
86,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.95,True,
87,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.85,True,
88,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.95,True,
89,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0445086691251727,1,0.95,True,
90,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,1,0.95,True,
91,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.85,True,
92,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.95,True,
93,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.95,True,
94,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0185738120492697,0,0.95,True,
95,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.95,True,
96,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,1,0.95,True,
97,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.85,True,
98,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.95,True,
99,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.95,True,
100,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.95,True,
101,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.85,True,
102,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.95,True,
103,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.95,True,
104,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.95,True,
105,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.95,True,
106,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.1854358551161143,1,0.95,True,
107,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.95,True,
108,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.95,True,
109,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.95,True,
110,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.95,True,
111,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.5114958285517927,0,0.85,True,
112,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.95,True,
113,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.95,True,
114,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.6410258741876192,0,0.85,True,
115,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0638566465245941,0,0.95,True,
116,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.95,True,
117,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.95,True,
118,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.85,True,
119,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.85,True,
120,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.95,True,
121,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,1,0.95,True,
122,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.95,True,
123,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.95,True,
124,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.95,True,
125,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0174482412450147,1,0.95,True,
126,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0167182672329199,0,0.85,True,
127,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.95,True,
128,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.95,True,
129,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0328103431298333,1,0.95,True,
130,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0174482412450147,0,0.85,True,
131,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.95,True,
132,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.95,True,
133,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.95,True,
134,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,1,0.95,True,
135,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.95,True,
136,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.95,True,
137,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.95,True,
138,gemma-3-12b-it,gemma-3-12b-it,8002,v2,1,1,0.6555214910772164,0,0.85,True,
139,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,1,0.95,True,
140,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.95,True,
141,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0185161825067621,0,0.95,True,
142,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0182178030424931,0,0.95,True,
143,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.85,True,
144,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0243334438755953,1,0.95,True,
145,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.95,True,
146,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.85,True,
147,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.95,True,
148,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.95,True,
149,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,1,0.95,True,
150,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.95,True,
151,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.95,True,
152,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.95,True,
153,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.95,True,
154,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.2796495783927667,0,0.95,True,
155,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.85,True,
156,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.95,True,
157,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0179755870369861,0,0.85,True,
158,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.95,True,
159,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0174482412450147,0,0.85,True,
160,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.95,True,
161,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.95,True,
162,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.85,True,
163,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.95,True,
164,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.95,True,
165,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.95,True,
166,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.95,True,
167,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0210362337651462,0,0.85,True,
168,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.95,True,
169,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.95,True,
170,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0169196203352024,0,0.85,True,
171,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.95,True,
172,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0167182672329199,0,0.95,True,
173,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0166700852494529,0,0.95,True,
174,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.95,True,
175,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0173477420599839,1,0.95,True,
176,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.1094162462997075,0,0.85,True,
177,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0174482412450147,0,0.95,True,
178,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.85,True,
179,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0174482412450147,0,0.95,True,
180,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.85,True,
181,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0174482412450147,0,0.95,True,
182,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.5335916402570166,0,0.85,True,
183,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0167303721577224,0,0.95,True,
184,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,1,0.95,True,
185,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,1,0.7195223296943453,1,0.95,True,
186,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.133377610076136,1,0.95,True,
187,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.95,True,
188,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.95,True,
189,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0281257360673852,0,0.85,True,
190,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.95,True,
191,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.95,True,
192,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0172170413144678,0,0.95,True,
193,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,1,0.95,True,
194,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.95,True,
195,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.1077103101867045,0,0.85,True,
196,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.95,True,
197,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.95,True,
198,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.85,True,
199,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.95,True,
200,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.4777482465299377,0,0.85,True,
201,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,1,0.95,True,
202,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.95,True,
203,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0167182672329199,0,0.95,True,
204,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.85,True,
205,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.95,True,
206,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.95,True,
207,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0170038190489558,0,0.85,True,
208,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.95,True,
209,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.95,True,
210,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0179755870369861,0,0.85,True,
211,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.95,True,
212,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0184902693106732,1,0.95,True,
213,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.95,True,
214,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.95,True,
215,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0185665570170269,0,0.85,True,
216,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.95,True,
217,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159068157352821,1,0.95,True,
218,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.95,True,
219,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.95,True,
220,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.95,True,
221,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0225251116965585,0,0.85,True,
222,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.95,True,
223,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.95,True,
224,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.85,True,
225,gemma-3-12b-it,gemma-3-12b-it,8002,v2,1,1,0.6587330731181233,1,0.85,True,
226,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.95,True,
227,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.95,True,
228,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.4620712590927505,0,0.85,True,
229,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.95,True,
230,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0222205031129297,1,0.95,True,
231,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.95,True,
232,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0160833426241766,0,0.95,True,
233,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0167182672329199,0,0.95,True,
234,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,1,0.95,True,
235,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.85,True,
236,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.95,True,
237,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.95,True,
238,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0225251116965585,0,0.85,True,
239,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.95,True,
240,gemma-3-12b-it,gemma-3-12b-it,8002,v2,1,1,0.7334446021296293,1,0.95,True,
241,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.95,True,
242,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0174482412450147,0,0.85,True,
243,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0844631105450178,0,0.85,True,
244,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.95,True,
245,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.95,True,
246,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.95,True,
247,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.95,True,
248,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0497403545621597,0,0.85,True,
249,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,1,0.95,True,
250,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.95,True,
251,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0174482412450147,0,0.85,True,
252,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.95,True,
253,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.85,True,
254,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.95,True,
255,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.95,True,
256,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,1,0.6845945323395093,1,0.95,True,
257,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.1804607828168575,0,0.95,True,
258,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.95,True,
259,gemma-3-12b-it,gemma-3-12b-it,8002,v2,1,1,0.6876367411791694,1,0.85,True,
260,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0225251116965585,0,0.85,True,
261,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.85,True,
262,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.95,True,
263,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.95,True,
264,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.95,True,
265,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0166700852494529,0,0.85,True,
