row_index,model_label,model_name,endpoint_port,prompt_version,ground_truth,ml_lgb_prediction,ml_lgb_probability,llm_prediction,llm_confidence,parse_ok,parse_error,raw_response
41,phi-mini-moe-instruct,Phi-mini-MoE-instruct,8001,v1,0,0,0.1391424691435931,1,0.95,True,," ```json
{
  ""prediction"": 1,
  ""confidence"": 0.95
}
```"
42,phi-mini-moe-instruct,Phi-mini-MoE-instruct,8001,v1,0,0,0.0159805845857227,0,0.0,True,," ```json
{
  ""prediction"": 0,
  ""confidence"": 0.0
}
```"
43,phi-mini-moe-instruct,Phi-mini-MoE-instruct,8001,v1,0,0,0.0221208814152887,0,0.0,True,," ```json
{
  ""prediction"": 0,
  ""confidence"": 0.0
}
```"
44,phi-mini-moe-instruct,Phi-mini-MoE-instruct,8001,v1,0,0,0.0159805845857227,0,0.0,True,," ```json
{
  ""prediction"": 0,
  ""confidence"": 0.0
}
```"
45,phi-mini-moe-instruct,Phi-mini-MoE-instruct,8001,v1,0,0,0.0159805845857227,0,0.0,True,," ```json
{
  ""prediction"": 0,
  ""confidence"": 0.0
}
```"
46,phi-mini-moe-instruct,Phi-mini-MoE-instruct,8001,v1,0,0,0.0159805845857227,0,0.0,True,," ```json
{
  ""prediction"": 0,
  ""confidence"": 0.0
}
```"
47,phi-mini-moe-instruct,Phi-mini-MoE-instruct,8001,v1,0,0,0.0159805845857227,0,0.0,True,," ```json
{
  ""prediction"": 0,
  ""confidence"": 0.0
}
```"
48,phi-mini-moe-instruct,Phi-mini-MoE-instruct,8001,v1,0,0,0.0159805845857227,0,0.0,True,," ```json
{
  ""prediction"": 0,
  ""confidence"": 0.0
}
```"
49,phi-mini-moe-instruct,Phi-mini-MoE-instruct,8001,v1,0,0,0.0174482412450147,1,0.85,True,," ```json
{
  ""prediction"": 1,
  ""confidence"": 0.85
}
```"
50,phi-mini-moe-instruct,Phi-mini-MoE-instruct,8001,v1,0,0,0.0159805845857227,1,0.85,True,," ```json
{
  ""prediction"": 1,
  ""confidence"": 0.85
}
```"
51,phi-mini-moe-instruct,Phi-mini-MoE-instruct,8001,v1,0,0,0.0159805845857227,0,0.0,True,," ```json
{
  ""prediction"": 0,
  ""confidence"": 0.0
}
```"
52,phi-mini-moe-instruct,Phi-mini-MoE-instruct,8001,v1,0,0,0.0159068157352821,0,0.0,True,," ```json
{
  ""prediction"": 0,
  ""confidence"": 0.0
}
```"
53,phi-mini-moe-instruct,Phi-mini-MoE-instruct,8001,v1,0,0,0.0194941732455687,0,0.0,True,," ```json
{
  ""prediction"": 0,
  ""confidence"": 0.0
}
```"
54,phi-mini-moe-instruct,Phi-mini-MoE-instruct,8001,v1,1,1,0.6834314262467054,0,0.0,True,," ```json
{
  ""prediction"": 0,
  ""confidence"": 0.0
}
```"
55,phi-mini-moe-instruct,Phi-mini-MoE-instruct,8001,v1,0,0,0.0159805845857227,1,0.85,True,," ```json
{
  ""prediction"": 1,
  ""confidence"": 0.85
}
```"
56,phi-mini-moe-instruct,Phi-mini-MoE-instruct,8001,v1,0,0,0.0159805845857227,0,0.0,True,," ```json
{
  ""prediction"": 0,
  ""confidence"": 0.0
}
```"
57,phi-mini-moe-instruct,Phi-mini-MoE-instruct,8001,v1,1,1,0.7401236675533011,1,0.95,True,," ```json
{
  ""prediction"": 1,
  ""confidence"": 0.95
}
```"
58,phi-mini-moe-instruct,Phi-mini-MoE-instruct,8001,v1,0,0,0.0168116105309565,0,0.0,True,," ```json
{
  ""prediction"": 0,
  ""confidence"": 0.0
}
```"
59,phi-mini-moe-instruct,Phi-mini-MoE-instruct,8001,v1,0,0,0.0159805845857227,0,0.0,True,," ```json
{
  ""prediction"": 0,
  ""confidence"": 0.0
}
```"
60,phi-mini-moe-instruct,Phi-mini-MoE-instruct,8001,v1,0,0,0.0159805845857227,0,0.0,True,," ```json
{
  ""prediction"": 0,
  ""confidence"": 0.0
}
```"
61,phi-mini-moe-instruct,Phi-mini-MoE-instruct,8001,v1,0,0,0.6018948819328759,0,0.0,True,," ```json
{
  ""prediction"": 0,
  ""confidence"": 0.0
}
```"
62,phi-mini-moe-instruct,Phi-mini-MoE-instruct,8001,v1,0,0,0.0159805845857227,0,0.0,True,," ```json
{
  ""prediction"": 0,
  ""confidence"": 0.0
}
```"
63,phi-mini-moe-instruct,Phi-mini-MoE-instruct,8001,v1,0,0,0.0159805845857227,0,0.0,True,," ```json
{
  ""prediction"": 0,
  ""confidence"": 0.0
}
```"
64,phi-mini-moe-instruct,Phi-mini-MoE-instruct,8001,v1,0,0,0.0159805845857227,0,0.0,True,," ```json
{
  ""prediction"": 0,
  ""confidence"": 0.0
}
```"
65,phi-mini-moe-instruct,Phi-mini-MoE-instruct,8001,v1,0,0,0.0183928774371474,0,0.0,True,," ```json
{
  ""prediction"": 0,
  ""confidence"": 0.0
}
```"
66,phi-mini-moe-instruct,Phi-mini-MoE-instruct,8001,v1,0,0,0.0159805845857227,1,0.85,True,," ```json
{
  ""prediction"": 1,
  ""confidence"": 0.85
}
```"
67,phi-mini-moe-instruct,Phi-mini-MoE-instruct,8001,v1,0,0,0.0159805845857227,0,0.0,True,," ```json
{
  ""prediction"": 0,
  ""confidence"": 0.0
}
```"
68,phi-mini-moe-instruct,Phi-mini-MoE-instruct,8001,v1,0,0,0.0159805845857227,0,0.0,True,," ```json
{
  ""prediction"": 0,
  ""confidence"": 0.0
}
```"
69,phi-mini-moe-instruct,Phi-mini-MoE-instruct,8001,v1,0,0,0.0159805845857227,0,0.0,True,," ```json
{
  ""prediction"": 0,
  ""confidence"": 0.0
}
```"
70,phi-mini-moe-instruct,Phi-mini-MoE-instruct,8001,v1,0,0,0.0862691560357464,0,0.0,True,," ```json
{
  ""prediction"": 0,
  ""confidence"": 0.0
}
```"
71,phi-mini-moe-instruct,Phi-mini-MoE-instruct,8001,v1,0,0,0.019382199464894,1,0.85,True,," ```json
{
  ""prediction"": 1,
  ""confidence"": 0.85
}
```"
72,phi-mini-moe-instruct,Phi-mini-MoE-instruct,8001,v1,0,0,0.0159805845857227,0,0.0,True,," ```json
{
  ""prediction"": 0,
  ""confidence"": 0.0
}
```"
73,phi-mini-moe-instruct,Phi-mini-MoE-instruct,8001,v1,0,0,0.0159805845857227,0,0.0,True,," ```json
{
  ""prediction"": 0,
  ""confidence"": 0.0
}
```"
74,phi-mini-moe-instruct,Phi-mini-MoE-instruct,8001,v1,0,0,0.0159805845857227,0,0.0,True,," ```json
{
  ""prediction"": 0,
  ""confidence"": 0.0
}
```"
75,phi-mini-moe-instruct,Phi-mini-MoE-instruct,8001,v1,0,0,0.0159805845857227,0,0.0,True,," ```json
{
  ""prediction"": 0,
  ""confidence"": 0.0
}
```"
76,phi-mini-moe-instruct,Phi-mini-MoE-instruct,8001,v1,0,0,0.0159805845857227,0,0.0,True,," ```json
{
  ""prediction"": 0,
  ""confidence"": 0.0
}
```"
77,phi-mini-moe-instruct,Phi-mini-MoE-instruct,8001,v1,0,0,0.0159805845857227,0,0.0,True,," ```json
{
  ""prediction"": 0,
  ""confidence"": 0.0
}
```"
78,phi-mini-moe-instruct,Phi-mini-MoE-instruct,8001,v1,0,0,0.0159805845857227,0,0.0,True,," ```json
{
  ""prediction"": 0,
  ""confidence"": 0.0
}
```"
79,phi-mini-moe-instruct,Phi-mini-MoE-instruct,8001,v1,0,0,0.0159805845857227,0,0.0,True,," ```json
{
  ""prediction"": 0,
  ""confidence"": 0.0
}
```"
80,phi-mini-moe-instruct,Phi-mini-MoE-instruct,8001,v1,0,0,0.0159805845857227,0,0.0,True,," ```json
{
  ""prediction"": 0,
  ""confidence"": 0.0
}
```"
81,phi-mini-moe-instruct,Phi-mini-MoE-instruct,8001,v1,0,0,0.0159805845857227,0,0.0,True,," ```json
{
  ""prediction"": 0,
  ""confidence"": 0.0
}
```"
82,phi-mini-moe-instruct,Phi-mini-MoE-instruct,8001,v1,0,0,0.0159805845857227,0,0.0,True,," ```json
{
  ""prediction"": 0,
  ""confidence"": 0.0
}
```"
83,phi-mini-moe-instruct,Phi-mini-MoE-instruct,8001,v1,0,0,0.0159805845857227,0,0.0,True,," ```json
{
  ""prediction"": 0,
  ""confidence"": 0.0
}
```"
84,phi-mini-moe-instruct,Phi-mini-MoE-instruct,8001,v1,0,0,0.0159805845857227,0,0.0,True,," ```json
{
  ""prediction"": 0,
  ""confidence"": 0.0
}
```"
85,phi-mini-moe-instruct,Phi-mini-MoE-instruct,8001,v1,0,0,0.0159805845857227,0,0.0,True,," ```json
{
  ""prediction"": 0,
  ""confidence"": 0.0
}
```"
86,phi-mini-moe-instruct,Phi-mini-MoE-instruct,8001,v1,0,0,0.0159805845857227,0,0.0,True,," ```json
{
  ""prediction"": 0,
  ""confidence"": 0.0
}
```"
87,phi-mini-moe-instruct,Phi-mini-MoE-instruct,8001,v1,0,0,0.0159805845857227,0,0.0,True,," ```json
{
  ""prediction"": 0,
  ""confidence"": 0.0
}
```"
88,phi-mini-moe-instruct,Phi-mini-MoE-instruct,8001,v1,0,0,0.0159805845857227,0,0.0,True,," ```json
{
  ""prediction"": 0,
  ""confidence"": 0.0
}
```"
89,phi-mini-moe-instruct,Phi-mini-MoE-instruct,8001,v1,0,0,0.0445086691251727,1,0.85,True,," ```json
{
  ""prediction"": 1,
  ""confidence"": 0.85
}
```"
90,phi-mini-moe-instruct,Phi-mini-MoE-instruct,8001,v1,0,0,0.0159805845857227,1,0.95,True,," ```json
{
  ""prediction"": 1,
  ""confidence"": 0.95
}
```"
91,phi-mini-moe-instruct,Phi-mini-MoE-instruct,8001,v1,0,0,0.0159805845857227,0,0.0,True,," ```json
{
  ""prediction"": 0,
  ""confidence"": 0.0
}
```"
92,phi-mini-moe-instruct,Phi-mini-MoE-instruct,8001,v1,0,0,0.0159805845857227,0,0.0,True,," ```json
{
  ""prediction"": 0,
  ""confidence"": 0.0
}
```"
93,phi-mini-moe-instruct,Phi-mini-MoE-instruct,8001,v1,0,0,0.0159805845857227,0,0.0,True,," ```json
{
  ""prediction"": 0,
  ""confidence"": 0.0
}
```"
94,phi-mini-moe-instruct,Phi-mini-MoE-instruct,8001,v1,0,0,0.0185738120492697,0,0.0,True,," ```json
{
  ""prediction"": 0,
  ""confidence"": 0.0
}
```"
95,phi-mini-moe-instruct,Phi-mini-MoE-instruct,8001,v1,0,0,0.0159805845857227,0,0.0,True,," ```json
{
  ""prediction"": 0,
  ""confidence"": 0.0
}
```"
96,phi-mini-moe-instruct,Phi-mini-MoE-instruct,8001,v1,0,0,0.0159805845857227,1,0.85,True,," ```json
{
  ""prediction"": 1,
  ""confidence"": 0.85
}
```"
97,phi-mini-moe-instruct,Phi-mini-MoE-instruct,8001,v1,0,0,0.0159805845857227,0,0.0,True,," ```json
{
  ""prediction"": 0,
  ""confidence"": 0.0
}
```"
98,phi-mini-moe-instruct,Phi-mini-MoE-instruct,8001,v1,0,0,0.0159805845857227,0,0.0,True,," ```json
{
  ""prediction"": 0,
  ""confidence"": 0.0
}
```"
99,phi-mini-moe-instruct,Phi-mini-MoE-instruct,8001,v1,0,0,0.0159805845857227,0,0.0,True,," ```json
{
  ""prediction"": 0,
  ""confidence"": 0.0
}
```"
100,phi-mini-moe-instruct,Phi-mini-MoE-instruct,8001,v1,0,0,0.0159805845857227,0,0.0,True,," ```json
{
  ""prediction"": 0,
  ""confidence"": 0.0
}
```"
101,phi-mini-moe-instruct,Phi-mini-MoE-instruct,8001,v1,0,0,0.0159805845857227,0,0.0,True,," ```json
{
  ""prediction"": 0,
  ""confidence"": 0.0
}
```"
102,phi-mini-moe-instruct,Phi-mini-MoE-instruct,8001,v1,0,0,0.0159805845857227,0,0.0,True,," ```json
{
  ""prediction"": 0,
  ""confidence"": 0.0
}
```"
103,phi-mini-moe-instruct,Phi-mini-MoE-instruct,8001,v1,0,0,0.0159805845857227,0,0.0,True,," ```json
{
  ""prediction"": 0,
  ""confidence"": 0.0
}
```"
104,phi-mini-moe-instruct,Phi-mini-MoE-instruct,8001,v1,0,0,0.0159805845857227,0,0.0,True,," ```json
{
  ""prediction"": 0,
  ""confidence"": 0.0
}
```"
105,phi-mini-moe-instruct,Phi-mini-MoE-instruct,8001,v1,0,0,0.0159805845857227,0,0.0,True,," ```json
{
  ""prediction"": 0,
  ""confidence"": 0.0
}
```"
106,phi-mini-moe-instruct,Phi-mini-MoE-instruct,8001,v1,0,0,0.1854358551161143,1,0.85,True,," ```json
{
  ""prediction"": 1,
  ""confidence"": 0.85
}
```"
107,phi-mini-moe-instruct,Phi-mini-MoE-instruct,8001,v1,0,0,0.0159805845857227,0,0.0,True,," ```json
{
  ""prediction"": 0,
  ""confidence"": 0.0
}
```"
108,phi-mini-moe-instruct,Phi-mini-MoE-instruct,8001,v1,0,0,0.0159805845857227,0,0.0,True,," ```json
{
  ""prediction"": 0,
  ""confidence"": 0.0
}
```"
109,phi-mini-moe-instruct,Phi-mini-MoE-instruct,8001,v1,0,0,0.0159805845857227,0,0.0,True,," ```json
{
  ""prediction"": 0,
  ""confidence"": 0.0
}
```"
110,phi-mini-moe-instruct,Phi-mini-MoE-instruct,8001,v1,0,0,0.0159805845857227,0,0.0,True,," ```json
{
  ""prediction"": 0,
  ""confidence"": 0.0
}
```"
111,phi-mini-moe-instruct,Phi-mini-MoE-instruct,8001,v1,0,0,0.5114958285517927,1,0.75,True,," ```json
{
  ""prediction"": 1,
  ""confidence"": 0.75
}
```"
112,phi-mini-moe-instruct,Phi-mini-MoE-instruct,8001,v1,0,0,0.0159805845857227,0,0.0,True,," ```json
{
  ""prediction"": 0,
  ""confidence"": 0.0
}
```"
113,phi-mini-moe-instruct,Phi-mini-MoE-instruct,8001,v1,0,0,0.0159805845857227,0,0.0,True,," ```json
{
  ""prediction"": 0,
  ""confidence"": 0.0
}
```"
114,phi-mini-moe-instruct,Phi-mini-MoE-instruct,8001,v1,0,0,0.6410258741876192,0,0.0,True,," ```json
{
  ""prediction"": 0,
  ""confidence"": 0.0
}
```"
115,phi-mini-moe-instruct,Phi-mini-MoE-instruct,8001,v1,0,0,0.0638566465245941,0,0.0,True,," ```json
{
  ""prediction"": 0,
  ""confidence"": 0.0
}
```"
116,phi-mini-moe-instruct,Phi-mini-MoE-instruct,8001,v1,0,0,0.0159805845857227,0,0.0,True,," ```json
{
  ""prediction"": 0,
  ""confidence"": 0.0
}
```"
117,phi-mini-moe-instruct,Phi-mini-MoE-instruct,8001,v1,0,0,0.0159805845857227,0,0.0,True,," ```json
{
  ""prediction"": 0,
  ""confidence"": 0.0
}
```"
118,phi-mini-moe-instruct,Phi-mini-MoE-instruct,8001,v1,0,0,0.0159805845857227,0,0.0,True,," ```json
{
  ""prediction"": 0,
  ""confidence"": 0.0
}
```"
119,phi-mini-moe-instruct,Phi-mini-MoE-instruct,8001,v1,0,0,0.0159805845857227,0,0.0,True,," ```json
{
  ""prediction"": 0,
  ""confidence"": 0.0
}
```"
120,phi-mini-moe-instruct,Phi-mini-MoE-instruct,8001,v1,0,0,0.0159805845857227,0,0.0,True,," ```json
{
  ""prediction"": 0,
  ""confidence"": 0.0
}
```"
121,phi-mini-moe-instruct,Phi-mini-MoE-instruct,8001,v1,0,0,0.0159805845857227,1,0.85,True,," ```json
{
  ""prediction"": 1,
  ""confidence"": 0.85
}
```"
122,phi-mini-moe-instruct,Phi-mini-MoE-instruct,8001,v1,0,0,0.0159805845857227,0,0.0,True,," ```json
{
  ""prediction"": 0,
  ""confidence"": 0.0
}
```"
123,phi-mini-moe-instruct,Phi-mini-MoE-instruct,8001,v1,0,0,0.0159805845857227,0,0.0,True,," ```json
{
  ""prediction"": 0,
  ""confidence"": 0.0
}
```"
124,phi-mini-moe-instruct,Phi-mini-MoE-instruct,8001,v1,0,0,0.0159805845857227,0,0.0,True,," ```json
{
  ""prediction"": 0,
  ""confidence"": 0.0
}
```"
125,phi-mini-moe-instruct,Phi-mini-MoE-instruct,8001,v1,0,0,0.0174482412450147,0,0.0,True,," ```json
{
  ""prediction"": 0,
  ""confidence"": 0.0
}
```"
126,phi-mini-moe-instruct,Phi-mini-MoE-instruct,8001,v1,0,0,0.0167182672329199,0,0.0,True,," ```json
{
  ""prediction"": 0,
  ""confidence"": 0.0
}
```"
127,phi-mini-moe-instruct,Phi-mini-MoE-instruct,8001,v1,0,0,0.0159805845857227,0,0.0,True,," ```json
{
  ""prediction"": 0,
  ""confidence"": 0.0
}
```"
128,phi-mini-moe-instruct,Phi-mini-MoE-instruct,8001,v1,0,0,0.0159805845857227,0,0.0,True,," ```json
{
  ""prediction"": 0,
  ""confidence"": 0.0
}
```"
129,phi-mini-moe-instruct,Phi-mini-MoE-instruct,8001,v1,0,0,0.0328103431298333,1,0.85,True,," ```json
{
  ""prediction"": 1,
  ""confidence"": 0.85
}
```"
130,phi-mini-moe-instruct,Phi-mini-MoE-instruct,8001,v1,0,0,0.0174482412450147,1,0.85,True,," ```json
{
  ""prediction"": 1,
  ""confidence"": 0.85
}
```"
131,phi-mini-moe-instruct,Phi-mini-MoE-instruct,8001,v1,0,0,0.0159805845857227,0,0.0,True,," ```json
{
  ""prediction"": 0,
  ""confidence"": 0.0
}
```"
132,phi-mini-moe-instruct,Phi-mini-MoE-instruct,8001,v1,0,0,0.0159805845857227,0,0.0,True,," ```json
{
  ""prediction"": 0,
  ""confidence"": 0.0
}
```"
133,phi-mini-moe-instruct,Phi-mini-MoE-instruct,8001,v1,0,0,0.0159805845857227,0,0.0,True,," ```json
{
  ""prediction"": 0,
  ""confidence"": 0.0
}
```"
134,phi-mini-moe-instruct,Phi-mini-MoE-instruct,8001,v1,0,0,0.0159805845857227,1,0.95,True,," ```json
{
  ""prediction"": 1,
  ""confidence"": 0.95
}
```"
135,phi-mini-moe-instruct,Phi-mini-MoE-instruct,8001,v1,0,0,0.0159805845857227,0,0.0,True,," ```json
{
  ""prediction"": 0,
  ""confidence"": 0.0
}
```"
136,phi-mini-moe-instruct,Phi-mini-MoE-instruct,8001,v1,0,0,0.0159805845857227,0,0.0,True,," ```json
{
  ""prediction"": 0,
  ""confidence"": 0.0
}
```"
137,phi-mini-moe-instruct,Phi-mini-MoE-instruct,8001,v1,0,0,0.0159805845857227,0,0.0,True,," ```json
{
  ""prediction"": 0,
  ""confidence"": 0.0
}
```"
138,phi-mini-moe-instruct,Phi-mini-MoE-instruct,8001,v1,1,1,0.6555214910772164,1,0.85,True,," ```json
{
  ""prediction"": 1,
  ""confidence"": 0.85
}
```"
139,phi-mini-moe-instruct,Phi-mini-MoE-instruct,8001,v1,0,0,0.0159805845857227,1,0.85,True,," ```json
{
  ""prediction"": 1,
  ""confidence"": 0.85
}
```"
140,phi-mini-moe-instruct,Phi-mini-MoE-instruct,8001,v1,0,0,0.0159805845857227,0,0.0,True,," ```json
{
  ""prediction"": 0,
  ""confidence"": 0.0
}
```"
141,phi-mini-moe-instruct,Phi-mini-MoE-instruct,8001,v1,0,0,0.0185161825067621,0,0.0,True,," ```json
{
  ""prediction"": 0,
  ""confidence"": 0.0
}
```"
142,phi-mini-moe-instruct,Phi-mini-MoE-instruct,8001,v1,0,0,0.0182178030424931,0,0.0,True,," ```json
{
  ""prediction"": 0,
  ""confidence"": 0.0
}
```"
143,phi-mini-moe-instruct,Phi-mini-MoE-instruct,8001,v1,0,0,0.0159805845857227,1,0.85,True,," ```json
{
  ""prediction"": 1,
  ""confidence"": 0.85
}
```"
144,phi-mini-moe-instruct,Phi-mini-MoE-instruct,8001,v1,0,0,0.0243334438755953,0,0.0,True,," ```json
{
  ""prediction"": 0,
  ""confidence"": 0.0
}
```"
145,phi-mini-moe-instruct,Phi-mini-MoE-instruct,8001,v1,0,0,0.0159805845857227,0,0.0,True,," ```json
{
  ""prediction"": 0,
  ""confidence"": 0.0
}
```"
146,phi-mini-moe-instruct,Phi-mini-MoE-instruct,8001,v1,0,0,0.0159805845857227,0,0.0,True,," ```json
{
  ""prediction"": 0,
  ""confidence"": 0.0
}
```"
