row_index,model_label,model_name,endpoint_port,prompt_version,ground_truth,ml_lgb_prediction,ml_lgb_probability,llm_prediction,llm_confidence,parse_ok,parse_error,raw_response
14,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.95,True,,"```json
{""prediction"": 0, ""confidence"": 0.95}
```"
15,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0225251116965585,0,0.85,True,,"```json
{""prediction"": 0, ""confidence"": 0.85}
```"
16,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.95,True,,"```json
{""prediction"": 0, ""confidence"": 0.95}
```"
17,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.95,True,,"```json
{""prediction"": 0, ""confidence"": 0.95}
```"
18,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0283355274077156,0,0.95,True,,"```json
{""prediction"": 0, ""confidence"": 0.95}
```"
19,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.95,True,,"```json
{""prediction"": 0, ""confidence"": 0.95}
```"
20,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0178257543653875,0,0.85,True,,"```json
{""prediction"": 0, ""confidence"": 0.85}
```"
21,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.95,True,,"```json
{""prediction"": 0, ""confidence"": 0.95}
```"
22,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.020226548972622,0,0.85,True,,"```json
{""prediction"": 0, ""confidence"": 0.85}
```"
23,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.95,True,,"```json
{""prediction"": 0, ""confidence"": 0.95}
```"
24,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0167182672329199,0,0.95,True,,"```json
{""prediction"": 0, ""confidence"": 0.95}
```"
25,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.95,True,,"```json
{""prediction"": 0, ""confidence"": 0.95}
```"
26,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0274011967206008,0,0.85,True,,"```json
{""prediction"": 0, ""confidence"": 0.85}
```"
27,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,1,0.95,True,,"```json
{""prediction"": 1, ""confidence"": 0.95}
```"
28,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0249529568232982,0,0.85,True,,"```json
{""prediction"": 0, ""confidence"": 0.85}
```"
29,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.95,True,,"```json
{""prediction"": 0, ""confidence"": 0.95}
```"
30,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.85,True,,"```json
{""prediction"": 0, ""confidence"": 0.85}
```"
31,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.95,True,,"```json
{""prediction"": 0, ""confidence"": 0.95}
```"
32,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.95,True,,"```json
{""prediction"": 0, ""confidence"": 0.95}
```"
33,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.1460187347649092,0,0.85,True,,"```json
{""prediction"": 0, ""confidence"": 0.85}
```"
34,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.95,True,,"```json
{""prediction"": 0, ""confidence"": 0.95}
```"
35,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.95,True,,"```json
{""prediction"": 0, ""confidence"": 0.95}
```"
36,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0167182672329199,0,0.95,True,,"```json
{""prediction"": 0, ""confidence"": 0.95}
```"
37,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.95,True,,"```json
{""prediction"": 0, ""confidence"": 0.95}
```"
38,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.95,True,,"```json
{""prediction"": 0, ""confidence"": 0.95}
```"
39,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.95,True,,"```json
{""prediction"": 0, ""confidence"": 0.95}
```"
40,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.95,True,,"```json
{""prediction"": 0, ""confidence"": 0.95}
```"
41,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.1391424691435931,1,0.95,True,,"```json
{""prediction"": 1, ""confidence"": 0.95}
```"
42,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.95,True,,"```json
{""prediction"": 0, ""confidence"": 0.95}
```"
43,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0221208814152887,0,0.85,True,,"```json
{""prediction"": 0, ""confidence"": 0.85}
```"
44,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.95,True,,"```json
{""prediction"": 0, ""confidence"": 0.95}
```"
45,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.95,True,,"```json
{""prediction"": 0, ""confidence"": 0.95}
```"
46,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.95,True,,"```json
{""prediction"": 0, ""confidence"": 0.95}
```"
47,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.95,True,,"```json
{""prediction"": 0, ""confidence"": 0.95}
```"
48,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.95,True,,"```json
{""prediction"": 0, ""confidence"": 0.95}
```"
49,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0174482412450147,0,0.85,True,,"```json
{""prediction"": 0, ""confidence"": 0.85}
```"
50,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.85,True,,"```json
{""prediction"": 0, ""confidence"": 0.85}
```"
51,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.95,True,,"```json
{""prediction"": 0, ""confidence"": 0.95}
```"
52,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159068157352821,0,0.85,True,,"```json
{""prediction"": 0, ""confidence"": 0.85}
```"
53,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0194941732455687,0,0.85,True,,"```json
{""prediction"": 0, ""confidence"": 0.85}
```"
54,gemma-3-12b-it,gemma-3-12b-it,8002,v2,1,1,0.6834314262467054,1,0.85,True,,"```json
{""prediction"": 1, ""confidence"": 0.85}
```"
55,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,1,0.95,True,,"```json
{""prediction"": 1, ""confidence"": 0.95}
```"
56,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.95,True,,"```json
{""prediction"": 0, ""confidence"": 0.95}
```"
57,gemma-3-12b-it,gemma-3-12b-it,8002,v2,1,1,0.7401236675533011,1,0.95,True,,"```json
{""prediction"": 1, ""confidence"": 0.95}
```"
58,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0168116105309565,0,0.85,True,,"```json
{""prediction"": 0, ""confidence"": 0.85}
```"
59,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.95,True,,"```json
{""prediction"": 0, ""confidence"": 0.95}
```"
60,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.95,True,,"```json
{""prediction"": 0, ""confidence"": 0.95}
```"
61,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.6018948819328759,1,0.95,True,,"```json
{""prediction"": 1, ""confidence"": 0.95}
```"
62,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.95,True,,"```json
{""prediction"": 0, ""confidence"": 0.95}
```"
63,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.95,True,,"```json
{""prediction"": 0, ""confidence"": 0.95}
```"
64,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.95,True,,"```json
{""prediction"": 0, ""confidence"": 0.95}
```"
65,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0183928774371474,0,0.85,True,,"```json
{""prediction"": 0, ""confidence"": 0.85}
```"
66,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.85,True,,"```json
{""prediction"": 0, ""confidence"": 0.85}
```"
67,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.95,True,,"```json
{""prediction"": 0, ""confidence"": 0.95}
```"
68,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.95,True,,"```json
{""prediction"": 0, ""confidence"": 0.95}
```"
69,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.95,True,,"```json
{""prediction"": 0, ""confidence"": 0.95}
```"
70,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0862691560357464,1,0.85,True,,"```json
{""prediction"": 1, ""confidence"": 0.85}
```"
71,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.019382199464894,1,0.95,True,,"```json
{""prediction"": 1, ""confidence"": 0.95}
```"
72,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.95,True,,"```json
{""prediction"": 0, ""confidence"": 0.95}
```"
73,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.95,True,,"```json
{""prediction"": 0, ""confidence"": 0.95}
```"
74,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.95,True,,"```json
{""prediction"": 0, ""confidence"": 0.95}
```"
75,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.95,True,,"```json
{""prediction"": 0, ""confidence"": 0.95}
```"
76,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.95,True,,"```json
{""prediction"": 0, ""confidence"": 0.95}
```"
77,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.95,True,,"```json
{""prediction"": 0, ""confidence"": 0.95}
```"
78,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.95,True,,"```json
{""prediction"": 0, ""confidence"": 0.95}
```"
79,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.95,True,,"```json
{""prediction"": 0, ""confidence"": 0.95}
```"
80,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.95,True,,"```json
{""prediction"": 0, ""confidence"": 0.95}
```"
81,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.85,True,,"```json
{""prediction"": 0, ""confidence"": 0.85}
```"
82,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.95,True,,"```json
{""prediction"": 0, ""confidence"": 0.95}
```"
83,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.95,True,,"```json
{""prediction"": 0, ""confidence"": 0.95}
```"
84,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.95,True,,"```json
{""prediction"": 0, ""confidence"": 0.95}
```"
85,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.85,True,,"```json
{""prediction"": 0, ""confidence"": 0.85}
```"
86,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.95,True,,"```json
{""prediction"": 0, ""confidence"": 0.95}
```"
87,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.85,True,,"```json
{""prediction"": 0, ""confidence"": 0.85}
```"
88,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.95,True,,"```json
{""prediction"": 0, ""confidence"": 0.95}
```"
89,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0445086691251727,1,0.95,True,,"```json
{""prediction"": 1, ""confidence"": 0.95}
```"
90,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,1,0.95,True,,"```json
{""prediction"": 1, ""confidence"": 0.95}
```"
91,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.85,True,,"```json
{""prediction"": 0, ""confidence"": 0.85}
```"
92,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.95,True,,"```json
{""prediction"": 0, ""confidence"": 0.95}
```"
93,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.95,True,,"```json
{""prediction"": 0, ""confidence"": 0.95}
```"
94,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0185738120492697,0,0.95,True,,"```json
{""prediction"": 0, ""confidence"": 0.95}
```"
95,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.95,True,,"```json
{""prediction"": 0, ""confidence"": 0.95}
```"
96,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,1,0.95,True,,"```json
{""prediction"": 1, ""confidence"": 0.95}
```"
97,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.85,True,,"```json
{""prediction"": 0, ""confidence"": 0.85}
```"
98,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.95,True,,"```json
{""prediction"": 0, ""confidence"": 0.95}
```"
99,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.95,True,,"```json
{""prediction"": 0, ""confidence"": 0.95}
```"
100,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.95,True,,"```json
{""prediction"": 0, ""confidence"": 0.95}
```"
101,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.85,True,,"```json
{""prediction"": 0, ""confidence"": 0.85}
```"
102,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.95,True,,"```json
{""prediction"": 0, ""confidence"": 0.95}
```"
103,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.95,True,,"```json
{""prediction"": 0, ""confidence"": 0.95}
```"
104,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.95,True,,"```json
{""prediction"": 0, ""confidence"": 0.95}
```"
105,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.95,True,,"```json
{""prediction"": 0, ""confidence"": 0.95}
```"
106,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.1854358551161143,1,0.95,True,,"```json
{""prediction"": 1, ""confidence"": 0.95}
```"
107,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.95,True,,"```json
{""prediction"": 0, ""confidence"": 0.95}
```"
108,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.95,True,,"```json
{""prediction"": 0, ""confidence"": 0.95}
```"
109,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.95,True,,"```json
{""prediction"": 0, ""confidence"": 0.95}
```"
110,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.95,True,,"```json
{""prediction"": 0, ""confidence"": 0.95}
```"
111,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.5114958285517927,0,0.85,True,,"```json
{""prediction"": 0, ""confidence"": 0.85}
```"
112,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.95,True,,"```json
{""prediction"": 0, ""confidence"": 0.95}
```"
113,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.95,True,,"```json
{""prediction"": 0, ""confidence"": 0.95}
```"
114,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.6410258741876192,0,0.85,True,,"```json
{""prediction"": 0, ""confidence"": 0.85}
```"
115,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0638566465245941,0,0.95,True,,"```json
{""prediction"": 0, ""confidence"": 0.95}
```"
116,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.95,True,,"```json
{""prediction"": 0, ""confidence"": 0.95}
```"
117,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.95,True,,"```json
{""prediction"": 0, ""confidence"": 0.95}
```"
118,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.85,True,,"```json
{""prediction"": 0, ""confidence"": 0.85}
```"
119,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.85,True,,"```json
{""prediction"": 0, ""confidence"": 0.85}
```"
120,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.95,True,,"```json
{""prediction"": 0, ""confidence"": 0.95}
```"
121,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,1,0.95,True,,"```json
{""prediction"": 1, ""confidence"": 0.95}
```"
122,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.95,True,,"```json
{""prediction"": 0, ""confidence"": 0.95}
```"
123,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.95,True,,"```json
{""prediction"": 0, ""confidence"": 0.95}
```"
124,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.95,True,,"```json
{""prediction"": 0, ""confidence"": 0.95}
```"
125,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0174482412450147,1,0.95,True,,"```json
{""prediction"": 1, ""confidence"": 0.95}
```"
126,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0167182672329199,0,0.85,True,,"```json
{""prediction"": 0, ""confidence"": 0.85}
```"
127,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.95,True,,"```json
{""prediction"": 0, ""confidence"": 0.95}
```"
128,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.95,True,,"```json
{""prediction"": 0, ""confidence"": 0.95}
```"
129,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0328103431298333,1,0.95,True,,"```json
{""prediction"": 1, ""confidence"": 0.95}
```"
130,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0174482412450147,0,0.85,True,,"```json
{""prediction"": 0, ""confidence"": 0.85}
```"
131,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.95,True,,"```json
{""prediction"": 0, ""confidence"": 0.95}
```"
132,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.95,True,,"```json
{""prediction"": 0, ""confidence"": 0.95}
```"
133,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.95,True,,"```json
{""prediction"": 0, ""confidence"": 0.95}
```"
134,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,1,0.95,True,,"```json
{""prediction"": 1, ""confidence"": 0.95}
```"
135,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.95,True,,"```json
{""prediction"": 0, ""confidence"": 0.95}
```"
136,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.95,True,,"```json
{""prediction"": 0, ""confidence"": 0.95}
```"
137,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.95,True,,"```json
{""prediction"": 0, ""confidence"": 0.95}
```"
138,gemma-3-12b-it,gemma-3-12b-it,8002,v2,1,1,0.6555214910772164,0,0.85,True,,"```json
{""prediction"": 0, ""confidence"": 0.85}
```"
139,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,1,0.95,True,,"```json
{""prediction"": 1, ""confidence"": 0.95}
```"
140,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.95,True,,"```json
{""prediction"": 0, ""confidence"": 0.95}
```"
141,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0185161825067621,0,0.95,True,,"```json
{""prediction"": 0, ""confidence"": 0.95}
```"
142,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0182178030424931,0,0.95,True,,"```json
{""prediction"": 0, ""confidence"": 0.95}
```"
143,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.85,True,,"```json
{""prediction"": 0, ""confidence"": 0.85}
```"
144,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0243334438755953,1,0.95,True,,"```json
{""prediction"": 1, ""confidence"": 0.95}
```"
145,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.95,True,,"```json
{""prediction"": 0, ""confidence"": 0.95}
```"
146,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.85,True,,"```json
{""prediction"": 0, ""confidence"": 0.85}
```"
147,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.95,True,,"```json
{""prediction"": 0, ""confidence"": 0.95}
```"
148,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.95,True,,"```json
{""prediction"": 0, ""confidence"": 0.95}
```"
149,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,1,0.95,True,,"```json
{""prediction"": 1, ""confidence"": 0.95}
```"
150,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.95,True,,"```json
{""prediction"": 0, ""confidence"": 0.95}
```"
151,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.95,True,,"```json
{""prediction"": 0, ""confidence"": 0.95}
```"
152,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.95,True,,"```json
{""prediction"": 0, ""confidence"": 0.95}
```"
153,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.95,True,,"```json
{""prediction"": 0, ""confidence"": 0.95}
```"
154,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.2796495783927667,0,0.95,True,,"```json
{""prediction"": 0, ""confidence"": 0.95}
```"
155,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.85,True,,"```json
{""prediction"": 0, ""confidence"": 0.85}
```"
156,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.95,True,,"```json
{""prediction"": 0, ""confidence"": 0.95}
```"
157,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0179755870369861,0,0.85,True,,"```json
{""prediction"": 0, ""confidence"": 0.85}
```"
158,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.95,True,,"```json
{""prediction"": 0, ""confidence"": 0.95}
```"
159,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0174482412450147,0,0.85,True,,"```json
{""prediction"": 0, ""confidence"": 0.85}
```"
160,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.95,True,,"```json
{""prediction"": 0, ""confidence"": 0.95}
```"
161,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.95,True,,"```json
{""prediction"": 0, ""confidence"": 0.95}
```"
162,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.85,True,,"```json
{""prediction"": 0, ""confidence"": 0.85}
```"
163,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.95,True,,"```json
{""prediction"": 0, ""confidence"": 0.95}
```"
164,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.95,True,,"```json
{""prediction"": 0, ""confidence"": 0.95}
```"
165,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.95,True,,"```json
{""prediction"": 0, ""confidence"": 0.95}
```"
166,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0159805845857227,0,0.95,True,,"```json
{""prediction"": 0, ""confidence"": 0.95}
```"
167,gemma-3-12b-it,gemma-3-12b-it,8002,v2,0,0,0.0210362337651462,0,0.85,True,,"```json
{""prediction"": 0, ""confidence"": 0.85}
```"
