row_id,test_index,model_label,model_name,endpoint_port,prompt_version,ground_truth,raw_response
138951,19,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,0,"{""prediction"": 1}"
138952,20,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,0,"{""prediction"": 1}"
138953,21,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,0,"{""prediction"": 1}"
138954,22,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,1,"{""prediction"": 1}"
138955,23,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,1,"{""prediction"": 1}"
138956,24,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,0,"{""prediction"": 1}"
138957,25,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,0,"{""prediction"": 1}"
138958,26,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,0,"{""prediction"": 1}"
138959,27,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,0,"{""prediction"": 1}"
138960,28,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,0,"{""prediction"": 1}"
138961,29,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,0,"{""prediction"": 1}"
138962,30,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,0,"{""prediction"": 1}"
138963,31,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,0,"{""prediction"": 1}"
138964,32,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,0,"{""prediction"": 1}"
138965,33,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,0,"{""prediction"": 0}"
138966,34,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,1,"{""prediction"": 1}"
138967,35,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,0,"{""prediction"": 1}"
138968,36,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,0,"{""prediction"": 1}"
138969,37,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,1,"{""prediction"": 1}"
138970,38,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,0,"{""prediction"": 1}"
138971,39,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,1,"{""prediction"": 1}"
138972,40,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,1,"{""prediction"": 1}"
138973,41,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,0,"{""prediction"": 1}"
138974,42,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,0,"{""prediction"": 1}"
138975,43,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,0,"{""prediction"": 1}"
138976,44,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,0,"{""prediction"": 1}"
138977,45,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,0,"{""prediction"": 1}"
138978,46,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,1,"{""prediction"": 1}"
138979,47,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,1,"{""prediction"": 1}"
138980,48,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,0,"{""prediction"": 1}"
138981,49,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,0,"{""prediction"": 1}"
138982,50,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,1,"{""prediction"": 1}"
138983,51,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,0,"{""prediction"": 1}"
138984,52,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,0,"{""prediction"": 1}"
138985,53,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,1,"{""prediction"": 1}"
138986,54,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,1,"{""prediction"": 1}"
138987,55,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,0,"{""prediction"": 1}"
138988,56,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,0,"{""prediction"": 1}"
138989,57,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,0,"{""prediction"": 1}"
138990,58,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,1,"{""prediction"": 1}"
138991,59,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,0,"{""prediction"": 1}"
138992,60,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,1,"{""prediction"": 1}"
138993,61,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,1,"{""prediction"": 1}"
138994,62,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,0,"{""prediction"": 0}"
138995,63,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,0,"{""prediction"": 1}"
138996,64,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,0,"{""prediction"": 1}"
138997,65,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,0,"{""prediction"": 1}"
138998,66,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,0,"{""prediction"": 1}"
138999,67,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,0,"{""prediction"": 0}"
139000,68,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,0,"{""prediction"": 1}"
139001,69,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,0,"{""prediction"": 1}"
139002,70,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,0,"{""prediction"": 1}"
139003,71,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,0,"{""prediction"": 1}"
139004,72,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,0,"{""prediction"": 0}"
139005,73,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,0,"{""prediction"": 1}"
139006,74,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,1,"{""prediction"": 1}"
139007,75,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,1,"{""prediction"": 1}"
139008,76,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,0,"{""prediction"": 1}"
139009,77,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,1,"{""prediction"": 1}"
139010,78,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,0,"{""prediction"": 1}"
139011,79,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,0,"{""prediction"": 1}"
139012,80,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,0,"{""prediction"": 1}"
139013,81,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,1,"{""prediction"": 1}"
139014,82,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,1,"{""prediction"": 1}"
139015,83,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,0,"{""prediction"": 1}"
139016,84,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,0,"{""prediction"": 1}"
139017,85,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,0,"{""prediction"": 1}"
139018,86,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,1,"{""prediction"": 1}"
139019,87,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,0,"{""prediction"": 1}"
139020,88,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,1,"{""prediction"": 1}"
139021,89,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,0,"{""prediction"": 1}"
139022,90,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,0,"{""prediction"": 1}"
139023,91,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,1,"{""prediction"": 1}"
139024,92,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,1,"{""prediction"": 1}"
139025,93,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,1,"{""prediction"": 1}"
139026,94,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,0,"{""prediction"": 1}"
139027,95,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,0,"{""prediction"": 1}"
139028,96,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,1,"{""prediction"": 1}"
139029,97,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,0,"{""prediction"": 1}"
139030,98,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,0,"{""prediction"": 1}"
139031,99,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,0,"{""prediction"": 1}"
139032,100,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,0,"{""prediction"": 1}"
139033,101,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,0,"{""prediction"": 1}"
139034,102,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,0,"{""prediction"": 1}"
139035,103,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,0,"{""prediction"": 1}"
139036,104,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,1,"{""prediction"": 1}"
139037,105,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,1,"{""prediction"": 1}"
139038,106,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,1,"{""prediction"": 1}"
139039,107,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,0,"{""prediction"": 1}"
139040,108,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,1,"{""prediction"": 1}"
139041,109,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,1,"{""prediction"": 1}"
139042,110,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,0,"{""prediction"": 1}"
139043,111,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,0,"{""prediction"": 1}"
139044,112,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,0,"{""prediction"": 1}"
139045,113,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,0,"{""prediction"": 1}"
139046,114,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,0,"{""prediction"": 1}"
139047,115,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,0,"{""prediction"": 1}"
139048,116,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,0,"{""prediction"": 1}"
139049,117,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,0,"{""prediction"": 1}"
139050,118,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,0,"{""prediction"": 1}"
139051,119,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,0,"{""prediction"": 1}"
139052,120,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,0,"{""prediction"": 1}"
139053,121,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,1,"{""prediction"": 0}"
139054,122,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,1,"{""prediction"": 1}"
139055,123,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,1,"{""prediction"": 1}"
139056,124,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,1,"{""prediction"": 1}"
139057,125,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,1,"{""prediction"": 1}"
139058,126,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,1,"{""prediction"": 1}"
139059,127,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,1,"{""prediction"": 1}"
139060,128,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,1,"{""prediction"": 1}"
139061,129,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,1,"{""prediction"": 1}"
139062,130,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,1,"{""prediction"": 1}"
139063,131,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,1,"{""prediction"": 1}"
139064,132,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,1,"{""prediction"": 1}"
139065,133,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,1,"{""prediction"": 1}"
139066,134,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,1,"{""prediction"": 1}"
139067,135,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,1,"{""prediction"": 1}"
139068,136,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,1,"{""prediction"": 1}"
139069,137,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,0,"{""prediction"": 1}"
139070,138,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,0,"{""prediction"": 1}"
139071,139,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,0,"{""prediction"": 1}"
139072,140,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,0,"{""prediction"": 1}"
139073,141,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,1,"{""prediction"": 1}"
139074,142,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,1,"{""prediction"": 1}"
139075,143,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,0,"{""prediction"": 1}"
139076,144,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,0,"{""prediction"": 1}"
139077,145,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,0,"{""prediction"": 1}"
139078,146,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,0,"{""prediction"": 1}"
139079,147,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,1,"{""prediction"": 1}"
139080,148,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,0,"{""prediction"": 1}"
139081,149,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,0,"{""prediction"": 1}"
139082,150,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,1,"{""prediction"": 1}"
139083,151,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,1,"{""prediction"": 1}"
139084,152,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,1,"{""prediction"": 1}"
139085,153,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,0,"{""prediction"": 1}"
139086,154,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,1,"{""prediction"": 1}"
139087,155,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,1,"{""prediction"": 1}"
139088,156,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,1,"{""prediction"": 1}"
139089,157,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,1,"{""prediction"": 1}"
139090,158,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,1,"{""prediction"": 1}"
139091,159,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,1,"{""prediction"": 1}"
139092,160,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,0,"{""prediction"": 1}"
139093,161,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,0,"{""prediction"": 1}"
139094,162,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,0,"{""prediction"": 1}"
139095,163,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,0,"{""prediction"": 1}"
139096,164,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,0,"{""prediction"": 1}"
139097,165,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,1,"{""prediction"": 1}"
139098,166,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,1,"{""prediction"": 1}"
139099,167,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,1,"{""prediction"": 1}"
139100,168,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,0,"{""prediction"": 1}"
139101,169,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,0,"{""prediction"": 1}"
139102,170,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,0,"{""prediction"": 1}"
139103,171,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,1,"{""prediction"": 1}"
139104,172,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,0,"{""prediction"": 1}"
139105,173,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,1,"{""prediction"": 1}"
139106,174,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,0,"{""prediction"": 1}"
139107,175,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,0,"{""prediction"": 1}"
139108,176,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,0,"{""prediction"": 1}"
139109,177,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,1,"{""prediction"": 1}"
139110,178,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,1,"{""prediction"": 1}"
139111,179,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,0,"{""prediction"": 1}"
139112,180,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,0,"{""prediction"": 1}"
139113,181,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,0,"{""prediction"": 1}"
139114,182,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,0,"{""prediction"": 1}"
139115,183,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,0,"{""prediction"": 1}"
139116,184,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,0,"{""prediction"": 1}"
139117,185,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,0,"{""prediction"": 1}"
139118,186,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,0,"{""prediction"": 1}"
139119,187,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,0,"{""prediction"": 1}"
139120,188,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,0,"{""prediction"": 1}"
139121,189,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,0,"{""prediction"": 1}"
139122,190,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,1,"{""prediction"": 1}"
139123,191,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,0,"{""prediction"": 1}"
139124,192,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,1,"{""prediction"": 1}"
139125,193,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,0,"{""prediction"": 1}"
139126,194,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,1,"{""prediction"": 1}"
139127,195,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,1,"{""prediction"": 1}"
139128,196,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,0,"{""prediction"": 0}"
139129,197,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,1,"{""prediction"": 1}"
139130,198,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,0,"{""prediction"": 1}"
139131,199,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,0,"{""prediction"": 0}"
139132,200,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,0,"{""prediction"": 1}"
139133,201,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,0,"{""prediction"": 0}"
139134,202,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,0,"{""prediction"": 1}"
139135,203,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,0,"{""prediction"": 1}"
139136,204,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,0,"{""prediction"": 1}"
139137,205,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,0,"{""prediction"": 1}"
139138,206,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,0,"{""prediction"": 1}"
139139,207,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,1,"{""prediction"": 1}"
139140,208,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,0,"{""prediction"": 1}"
139141,209,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,0,"{""prediction"": 1}"
139142,210,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,0,"{""prediction"": 1}"
139143,211,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,0,"{""prediction"": 1}"
139144,212,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,1,"{""prediction"": 1}"
139145,213,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,0,"{""prediction"": 1}"
139146,214,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,0,"{""prediction"": 1}"
139147,215,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,0,"{""prediction"": 1}"
139148,216,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,0,"{""prediction"": 1}"
139149,217,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,0,"{""prediction"": 1}"
139150,218,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,1,"{""prediction"": 1}"
139151,219,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,0,"{""prediction"": 1}"
139152,220,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,0,"{""prediction"": 1}"
139153,221,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,0,"{""prediction"": 1}"
139154,222,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,0,"{""prediction"": 1}"
139155,223,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,0,"{""prediction"": 1}"
139156,224,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,0,"{""prediction"": 1}"
139157,225,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,1,"{""prediction"": 1}"
139158,226,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,0,"{""prediction"": 1}"
139159,227,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,0,"{""prediction"": 1}"
139160,228,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,1,"{""prediction"": 1}"
139161,229,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,0,"{""prediction"": 1}"
139162,230,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,0,"{""prediction"": 1}"
139163,231,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,0,"{""prediction"": 0}"
139164,232,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,0,"{""prediction"": 1}"
139165,233,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,0,"{""prediction"": 1}"
139166,234,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,1,"{""prediction"": 1}"
139167,235,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,1,"{""prediction"": 1}"
139168,236,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,0,"{""prediction"": 1}"
139169,237,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,0,"{""prediction"": 0}"
139170,238,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,1,"{""prediction"": 0}"
139171,239,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,1,"{""prediction"": 1}"
139172,240,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,1,"{""prediction"": 1}"
139173,241,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,1,"{""prediction"": 1}"
139174,242,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,0,"{""prediction"": 0}"
139175,243,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,0,"{""prediction"": 1}"
139176,244,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,0,"{""prediction"": 1}"
139177,245,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,0,"{""prediction"": 1}"
139178,246,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,1,"{""prediction"": 1}"
139179,247,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,1,"{""prediction"": 1}"
139180,248,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,0,"{""prediction"": 1}"
139181,249,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,0,"{""prediction"": 1}"
139182,250,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,0,"{""prediction"": 1}"
139183,251,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,1,"{""prediction"": 1}"
139184,252,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,0,"{""prediction"": 0}"
139185,253,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,1,"{""prediction"": 1}"
139186,254,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,1,"{""prediction"": 1}"
139187,255,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,0,"{""prediction"": 1}"
139188,256,gemma-3-12b-it,gemma-3-12b-it,8002,zero_shot_v2,1,"{""prediction"": 1}"
