row_id,test_index,model_label,prompt_version,ground_truth,parsed_prediction,valid_flag,parse_error
138990,58,gemma-3-12b-it,zero_shot_v2,1,1,True,
138991,59,gemma-3-12b-it,zero_shot_v2,0,1,True,
138992,60,gemma-3-12b-it,zero_shot_v2,1,1,True,
138993,61,gemma-3-12b-it,zero_shot_v2,1,1,True,
138994,62,gemma-3-12b-it,zero_shot_v2,0,0,True,
138995,63,gemma-3-12b-it,zero_shot_v2,0,1,True,
138996,64,gemma-3-12b-it,zero_shot_v2,0,1,True,
138997,65,gemma-3-12b-it,zero_shot_v2,0,1,True,
138998,66,gemma-3-12b-it,zero_shot_v2,0,1,True,
138999,67,gemma-3-12b-it,zero_shot_v2,0,0,True,
139000,68,gemma-3-12b-it,zero_shot_v2,0,1,True,
139001,69,gemma-3-12b-it,zero_shot_v2,0,1,True,
139002,70,gemma-3-12b-it,zero_shot_v2,0,1,True,
139003,71,gemma-3-12b-it,zero_shot_v2,0,1,True,
139004,72,gemma-3-12b-it,zero_shot_v2,0,0,True,
139005,73,gemma-3-12b-it,zero_shot_v2,0,1,True,
139006,74,gemma-3-12b-it,zero_shot_v2,1,1,True,
139007,75,gemma-3-12b-it,zero_shot_v2,1,1,True,
139008,76,gemma-3-12b-it,zero_shot_v2,0,1,True,
139009,77,gemma-3-12b-it,zero_shot_v2,1,1,True,
139010,78,gemma-3-12b-it,zero_shot_v2,0,1,True,
139011,79,gemma-3-12b-it,zero_shot_v2,0,1,True,
139012,80,gemma-3-12b-it,zero_shot_v2,0,1,True,
139013,81,gemma-3-12b-it,zero_shot_v2,1,1,True,
139014,82,gemma-3-12b-it,zero_shot_v2,1,1,True,
139015,83,gemma-3-12b-it,zero_shot_v2,0,1,True,
139016,84,gemma-3-12b-it,zero_shot_v2,0,1,True,
139017,85,gemma-3-12b-it,zero_shot_v2,0,1,True,
139018,86,gemma-3-12b-it,zero_shot_v2,1,1,True,
139019,87,gemma-3-12b-it,zero_shot_v2,0,1,True,
139020,88,gemma-3-12b-it,zero_shot_v2,1,1,True,
139021,89,gemma-3-12b-it,zero_shot_v2,0,1,True,
139022,90,gemma-3-12b-it,zero_shot_v2,0,1,True,
139023,91,gemma-3-12b-it,zero_shot_v2,1,1,True,
139024,92,gemma-3-12b-it,zero_shot_v2,1,1,True,
139025,93,gemma-3-12b-it,zero_shot_v2,1,1,True,
139026,94,gemma-3-12b-it,zero_shot_v2,0,1,True,
139027,95,gemma-3-12b-it,zero_shot_v2,0,1,True,
139028,96,gemma-3-12b-it,zero_shot_v2,1,1,True,
139029,97,gemma-3-12b-it,zero_shot_v2,0,1,True,
139030,98,gemma-3-12b-it,zero_shot_v2,0,1,True,
139031,99,gemma-3-12b-it,zero_shot_v2,0,1,True,
139032,100,gemma-3-12b-it,zero_shot_v2,0,1,True,
139033,101,gemma-3-12b-it,zero_shot_v2,0,1,True,
139034,102,gemma-3-12b-it,zero_shot_v2,0,1,True,
139035,103,gemma-3-12b-it,zero_shot_v2,0,1,True,
139036,104,gemma-3-12b-it,zero_shot_v2,1,1,True,
139037,105,gemma-3-12b-it,zero_shot_v2,1,1,True,
139038,106,gemma-3-12b-it,zero_shot_v2,1,1,True,
139039,107,gemma-3-12b-it,zero_shot_v2,0,1,True,
139040,108,gemma-3-12b-it,zero_shot_v2,1,1,True,
139041,109,gemma-3-12b-it,zero_shot_v2,1,1,True,
139042,110,gemma-3-12b-it,zero_shot_v2,0,1,True,
139043,111,gemma-3-12b-it,zero_shot_v2,0,1,True,
139044,112,gemma-3-12b-it,zero_shot_v2,0,1,True,
139045,113,gemma-3-12b-it,zero_shot_v2,0,1,True,
139046,114,gemma-3-12b-it,zero_shot_v2,0,1,True,
139047,115,gemma-3-12b-it,zero_shot_v2,0,1,True,
139048,116,gemma-3-12b-it,zero_shot_v2,0,1,True,
139049,117,gemma-3-12b-it,zero_shot_v2,0,1,True,
139050,118,gemma-3-12b-it,zero_shot_v2,0,1,True,
139051,119,gemma-3-12b-it,zero_shot_v2,0,1,True,
139052,120,gemma-3-12b-it,zero_shot_v2,0,1,True,
139053,121,gemma-3-12b-it,zero_shot_v2,1,0,True,
139054,122,gemma-3-12b-it,zero_shot_v2,1,1,True,
139055,123,gemma-3-12b-it,zero_shot_v2,1,1,True,
139056,124,gemma-3-12b-it,zero_shot_v2,1,1,True,
139057,125,gemma-3-12b-it,zero_shot_v2,1,1,True,
139058,126,gemma-3-12b-it,zero_shot_v2,1,1,True,
139059,127,gemma-3-12b-it,zero_shot_v2,1,1,True,
139060,128,gemma-3-12b-it,zero_shot_v2,1,1,True,
139061,129,gemma-3-12b-it,zero_shot_v2,1,1,True,
139062,130,gemma-3-12b-it,zero_shot_v2,1,1,True,
139063,131,gemma-3-12b-it,zero_shot_v2,1,1,True,
139064,132,gemma-3-12b-it,zero_shot_v2,1,1,True,
139065,133,gemma-3-12b-it,zero_shot_v2,1,1,True,
139066,134,gemma-3-12b-it,zero_shot_v2,1,1,True,
139067,135,gemma-3-12b-it,zero_shot_v2,1,1,True,
139068,136,gemma-3-12b-it,zero_shot_v2,1,1,True,
139069,137,gemma-3-12b-it,zero_shot_v2,0,1,True,
139070,138,gemma-3-12b-it,zero_shot_v2,0,1,True,
139071,139,gemma-3-12b-it,zero_shot_v2,0,1,True,
139072,140,gemma-3-12b-it,zero_shot_v2,0,1,True,
139073,141,gemma-3-12b-it,zero_shot_v2,1,1,True,
139074,142,gemma-3-12b-it,zero_shot_v2,1,1,True,
139075,143,gemma-3-12b-it,zero_shot_v2,0,1,True,
139076,144,gemma-3-12b-it,zero_shot_v2,0,1,True,
139077,145,gemma-3-12b-it,zero_shot_v2,0,1,True,
139078,146,gemma-3-12b-it,zero_shot_v2,0,1,True,
139079,147,gemma-3-12b-it,zero_shot_v2,1,1,True,
139080,148,gemma-3-12b-it,zero_shot_v2,0,1,True,
139081,149,gemma-3-12b-it,zero_shot_v2,0,1,True,
139082,150,gemma-3-12b-it,zero_shot_v2,1,1,True,
139083,151,gemma-3-12b-it,zero_shot_v2,1,1,True,
139084,152,gemma-3-12b-it,zero_shot_v2,1,1,True,
139085,153,gemma-3-12b-it,zero_shot_v2,0,1,True,
139086,154,gemma-3-12b-it,zero_shot_v2,1,1,True,
139087,155,gemma-3-12b-it,zero_shot_v2,1,1,True,
139088,156,gemma-3-12b-it,zero_shot_v2,1,1,True,
139089,157,gemma-3-12b-it,zero_shot_v2,1,1,True,
139090,158,gemma-3-12b-it,zero_shot_v2,1,1,True,
139091,159,gemma-3-12b-it,zero_shot_v2,1,1,True,
139092,160,gemma-3-12b-it,zero_shot_v2,0,1,True,
139093,161,gemma-3-12b-it,zero_shot_v2,0,1,True,
139094,162,gemma-3-12b-it,zero_shot_v2,0,1,True,
139095,163,gemma-3-12b-it,zero_shot_v2,0,1,True,
139096,164,gemma-3-12b-it,zero_shot_v2,0,1,True,
139097,165,gemma-3-12b-it,zero_shot_v2,1,1,True,
139098,166,gemma-3-12b-it,zero_shot_v2,1,1,True,
139099,167,gemma-3-12b-it,zero_shot_v2,1,1,True,
139100,168,gemma-3-12b-it,zero_shot_v2,0,1,True,
139101,169,gemma-3-12b-it,zero_shot_v2,0,1,True,
139102,170,gemma-3-12b-it,zero_shot_v2,0,1,True,
139103,171,gemma-3-12b-it,zero_shot_v2,1,1,True,
139104,172,gemma-3-12b-it,zero_shot_v2,0,1,True,
139105,173,gemma-3-12b-it,zero_shot_v2,1,1,True,
139106,174,gemma-3-12b-it,zero_shot_v2,0,1,True,
139107,175,gemma-3-12b-it,zero_shot_v2,0,1,True,
139108,176,gemma-3-12b-it,zero_shot_v2,0,1,True,
139109,177,gemma-3-12b-it,zero_shot_v2,1,1,True,
139110,178,gemma-3-12b-it,zero_shot_v2,1,1,True,
139111,179,gemma-3-12b-it,zero_shot_v2,0,1,True,
139112,180,gemma-3-12b-it,zero_shot_v2,0,1,True,
139113,181,gemma-3-12b-it,zero_shot_v2,0,1,True,
139114,182,gemma-3-12b-it,zero_shot_v2,0,1,True,
139115,183,gemma-3-12b-it,zero_shot_v2,0,1,True,
139116,184,gemma-3-12b-it,zero_shot_v2,0,1,True,
139117,185,gemma-3-12b-it,zero_shot_v2,0,1,True,
139118,186,gemma-3-12b-it,zero_shot_v2,0,1,True,
139119,187,gemma-3-12b-it,zero_shot_v2,0,1,True,
139120,188,gemma-3-12b-it,zero_shot_v2,0,1,True,
139121,189,gemma-3-12b-it,zero_shot_v2,0,1,True,
139122,190,gemma-3-12b-it,zero_shot_v2,1,1,True,
139123,191,gemma-3-12b-it,zero_shot_v2,0,1,True,
139124,192,gemma-3-12b-it,zero_shot_v2,1,1,True,
139125,193,gemma-3-12b-it,zero_shot_v2,0,1,True,
139126,194,gemma-3-12b-it,zero_shot_v2,1,1,True,
139127,195,gemma-3-12b-it,zero_shot_v2,1,1,True,
139128,196,gemma-3-12b-it,zero_shot_v2,0,0,True,
139129,197,gemma-3-12b-it,zero_shot_v2,1,1,True,
139130,198,gemma-3-12b-it,zero_shot_v2,0,1,True,
139131,199,gemma-3-12b-it,zero_shot_v2,0,0,True,
139132,200,gemma-3-12b-it,zero_shot_v2,0,1,True,
139133,201,gemma-3-12b-it,zero_shot_v2,0,0,True,
139134,202,gemma-3-12b-it,zero_shot_v2,0,1,True,
139135,203,gemma-3-12b-it,zero_shot_v2,0,1,True,
139136,204,gemma-3-12b-it,zero_shot_v2,0,1,True,
139137,205,gemma-3-12b-it,zero_shot_v2,0,1,True,
139138,206,gemma-3-12b-it,zero_shot_v2,0,1,True,
139139,207,gemma-3-12b-it,zero_shot_v2,1,1,True,
139140,208,gemma-3-12b-it,zero_shot_v2,0,1,True,
139141,209,gemma-3-12b-it,zero_shot_v2,0,1,True,
139142,210,gemma-3-12b-it,zero_shot_v2,0,1,True,
139143,211,gemma-3-12b-it,zero_shot_v2,0,1,True,
139144,212,gemma-3-12b-it,zero_shot_v2,1,1,True,
139145,213,gemma-3-12b-it,zero_shot_v2,0,1,True,
139146,214,gemma-3-12b-it,zero_shot_v2,0,1,True,
139147,215,gemma-3-12b-it,zero_shot_v2,0,1,True,
139148,216,gemma-3-12b-it,zero_shot_v2,0,1,True,
139149,217,gemma-3-12b-it,zero_shot_v2,0,1,True,
139150,218,gemma-3-12b-it,zero_shot_v2,1,1,True,
139151,219,gemma-3-12b-it,zero_shot_v2,0,1,True,
139152,220,gemma-3-12b-it,zero_shot_v2,0,1,True,
139153,221,gemma-3-12b-it,zero_shot_v2,0,1,True,
139154,222,gemma-3-12b-it,zero_shot_v2,0,1,True,
139155,223,gemma-3-12b-it,zero_shot_v2,0,1,True,
139156,224,gemma-3-12b-it,zero_shot_v2,0,1,True,
139157,225,gemma-3-12b-it,zero_shot_v2,1,1,True,
139158,226,gemma-3-12b-it,zero_shot_v2,0,1,True,
139159,227,gemma-3-12b-it,zero_shot_v2,0,1,True,
139160,228,gemma-3-12b-it,zero_shot_v2,1,1,True,
139161,229,gemma-3-12b-it,zero_shot_v2,0,1,True,
139162,230,gemma-3-12b-it,zero_shot_v2,0,1,True,
139163,231,gemma-3-12b-it,zero_shot_v2,0,0,True,
139164,232,gemma-3-12b-it,zero_shot_v2,0,1,True,
139165,233,gemma-3-12b-it,zero_shot_v2,0,1,True,
139166,234,gemma-3-12b-it,zero_shot_v2,1,1,True,
139167,235,gemma-3-12b-it,zero_shot_v2,1,1,True,
139168,236,gemma-3-12b-it,zero_shot_v2,0,1,True,
139169,237,gemma-3-12b-it,zero_shot_v2,0,0,True,
139170,238,gemma-3-12b-it,zero_shot_v2,1,0,True,
139171,239,gemma-3-12b-it,zero_shot_v2,1,1,True,
139172,240,gemma-3-12b-it,zero_shot_v2,1,1,True,
139173,241,gemma-3-12b-it,zero_shot_v2,1,1,True,
139174,242,gemma-3-12b-it,zero_shot_v2,0,0,True,
139175,243,gemma-3-12b-it,zero_shot_v2,0,1,True,
139176,244,gemma-3-12b-it,zero_shot_v2,0,1,True,
139177,245,gemma-3-12b-it,zero_shot_v2,0,1,True,
139178,246,gemma-3-12b-it,zero_shot_v2,1,1,True,
139179,247,gemma-3-12b-it,zero_shot_v2,1,1,True,
139180,248,gemma-3-12b-it,zero_shot_v2,0,1,True,
139181,249,gemma-3-12b-it,zero_shot_v2,0,1,True,
139182,250,gemma-3-12b-it,zero_shot_v2,0,1,True,
139183,251,gemma-3-12b-it,zero_shot_v2,1,1,True,
139184,252,gemma-3-12b-it,zero_shot_v2,0,0,True,
139185,253,gemma-3-12b-it,zero_shot_v2,1,1,True,
139186,254,gemma-3-12b-it,zero_shot_v2,1,1,True,
139187,255,gemma-3-12b-it,zero_shot_v2,0,1,True,
139188,256,gemma-3-12b-it,zero_shot_v2,1,1,True,
139189,257,gemma-3-12b-it,zero_shot_v2,0,0,True,
139190,258,gemma-3-12b-it,zero_shot_v2,0,1,True,
139191,259,gemma-3-12b-it,zero_shot_v2,1,1,True,
139192,260,gemma-3-12b-it,zero_shot_v2,1,1,True,
139193,261,gemma-3-12b-it,zero_shot_v2,1,1,True,
139194,262,gemma-3-12b-it,zero_shot_v2,1,1,True,
139195,263,gemma-3-12b-it,zero_shot_v2,1,1,True,
139196,264,gemma-3-12b-it,zero_shot_v2,1,1,True,
139197,265,gemma-3-12b-it,zero_shot_v2,1,1,True,
139198,266,gemma-3-12b-it,zero_shot_v2,0,1,True,
139199,267,gemma-3-12b-it,zero_shot_v2,0,1,True,
139200,268,gemma-3-12b-it,zero_shot_v2,1,1,True,
139201,269,gemma-3-12b-it,zero_shot_v2,1,1,True,
139202,270,gemma-3-12b-it,zero_shot_v2,1,1,True,
139203,271,gemma-3-12b-it,zero_shot_v2,1,1,True,
139204,272,gemma-3-12b-it,zero_shot_v2,1,1,True,
139205,273,gemma-3-12b-it,zero_shot_v2,0,1,True,
139206,274,gemma-3-12b-it,zero_shot_v2,0,1,True,
139207,275,gemma-3-12b-it,zero_shot_v2,1,1,True,
139208,276,gemma-3-12b-it,zero_shot_v2,1,1,True,
139209,277,gemma-3-12b-it,zero_shot_v2,0,1,True,
139210,278,gemma-3-12b-it,zero_shot_v2,1,1,True,
139211,279,gemma-3-12b-it,zero_shot_v2,1,1,True,
139212,280,gemma-3-12b-it,zero_shot_v2,0,1,True,
139213,281,gemma-3-12b-it,zero_shot_v2,1,1,True,
139214,282,gemma-3-12b-it,zero_shot_v2,1,0,True,
139215,283,gemma-3-12b-it,zero_shot_v2,0,1,True,
139216,284,gemma-3-12b-it,zero_shot_v2,0,1,True,
139217,285,gemma-3-12b-it,zero_shot_v2,0,1,True,
139218,286,gemma-3-12b-it,zero_shot_v2,0,1,True,
139219,287,gemma-3-12b-it,zero_shot_v2,0,1,True,
139220,288,gemma-3-12b-it,zero_shot_v2,0,1,True,
139221,289,gemma-3-12b-it,zero_shot_v2,1,1,True,
139222,290,gemma-3-12b-it,zero_shot_v2,0,1,True,
139223,291,gemma-3-12b-it,zero_shot_v2,1,1,True,
139224,292,gemma-3-12b-it,zero_shot_v2,0,1,True,
139225,293,gemma-3-12b-it,zero_shot_v2,1,1,True,
139226,294,gemma-3-12b-it,zero_shot_v2,1,1,True,
139227,295,gemma-3-12b-it,zero_shot_v2,1,1,True,
139228,296,gemma-3-12b-it,zero_shot_v2,0,1,True,
139229,297,gemma-3-12b-it,zero_shot_v2,0,1,True,
139230,298,gemma-3-12b-it,zero_shot_v2,0,1,True,
139231,299,gemma-3-12b-it,zero_shot_v2,1,1,True,
139232,300,gemma-3-12b-it,zero_shot_v2,0,1,True,
139233,301,gemma-3-12b-it,zero_shot_v2,0,1,True,
139234,302,gemma-3-12b-it,zero_shot_v2,0,1,True,
139235,303,gemma-3-12b-it,zero_shot_v2,0,1,True,
139236,304,gemma-3-12b-it,zero_shot_v2,0,1,True,
139237,305,gemma-3-12b-it,zero_shot_v2,1,1,True,
139238,306,gemma-3-12b-it,zero_shot_v2,0,1,True,
139239,307,gemma-3-12b-it,zero_shot_v2,1,1,True,
139240,308,gemma-3-12b-it,zero_shot_v2,0,1,True,
139241,309,gemma-3-12b-it,zero_shot_v2,0,1,True,
139242,310,gemma-3-12b-it,zero_shot_v2,1,1,True,
139243,311,gemma-3-12b-it,zero_shot_v2,0,1,True,
139244,312,gemma-3-12b-it,zero_shot_v2,0,1,True,
139245,313,gemma-3-12b-it,zero_shot_v2,1,1,True,
139246,314,gemma-3-12b-it,zero_shot_v2,1,1,True,
139247,315,gemma-3-12b-it,zero_shot_v2,0,1,True,
139248,316,gemma-3-12b-it,zero_shot_v2,1,1,True,
139249,317,gemma-3-12b-it,zero_shot_v2,0,1,True,
139250,318,gemma-3-12b-it,zero_shot_v2,1,1,True,
139251,319,gemma-3-12b-it,zero_shot_v2,0,1,True,
139252,320,gemma-3-12b-it,zero_shot_v2,0,1,True,
139253,321,gemma-3-12b-it,zero_shot_v2,1,1,True,
139254,322,gemma-3-12b-it,zero_shot_v2,0,1,True,
139255,323,gemma-3-12b-it,zero_shot_v2,0,1,True,
139256,324,gemma-3-12b-it,zero_shot_v2,0,1,True,
139257,325,gemma-3-12b-it,zero_shot_v2,1,1,True,
139258,326,gemma-3-12b-it,zero_shot_v2,0,1,True,
139259,327,gemma-3-12b-it,zero_shot_v2,0,1,True,
139260,328,gemma-3-12b-it,zero_shot_v2,1,1,True,
139261,329,gemma-3-12b-it,zero_shot_v2,0,1,True,
139262,330,gemma-3-12b-it,zero_shot_v2,0,1,True,
139263,331,gemma-3-12b-it,zero_shot_v2,0,1,True,
139264,332,gemma-3-12b-it,zero_shot_v2,0,1,True,
139265,333,gemma-3-12b-it,zero_shot_v2,0,1,True,
139266,334,gemma-3-12b-it,zero_shot_v2,0,1,True,
139267,335,gemma-3-12b-it,zero_shot_v2,1,1,True,
139268,336,gemma-3-12b-it,zero_shot_v2,0,1,True,
139269,337,gemma-3-12b-it,zero_shot_v2,0,1,True,
139270,338,gemma-3-12b-it,zero_shot_v2,0,1,True,
139271,339,gemma-3-12b-it,zero_shot_v2,1,1,True,
139272,340,gemma-3-12b-it,zero_shot_v2,1,1,True,
139273,341,gemma-3-12b-it,zero_shot_v2,0,1,True,
139274,342,gemma-3-12b-it,zero_shot_v2,0,1,True,
139275,343,gemma-3-12b-it,zero_shot_v2,1,1,True,
139276,344,gemma-3-12b-it,zero_shot_v2,1,1,True,
139277,345,gemma-3-12b-it,zero_shot_v2,0,1,True,
139278,346,gemma-3-12b-it,zero_shot_v2,0,1,True,
139279,347,gemma-3-12b-it,zero_shot_v2,1,1,True,
139280,348,gemma-3-12b-it,zero_shot_v2,0,1,True,
139281,349,gemma-3-12b-it,zero_shot_v2,0,1,True,
139282,350,gemma-3-12b-it,zero_shot_v2,1,1,True,
139283,351,gemma-3-12b-it,zero_shot_v2,1,1,True,
139284,352,gemma-3-12b-it,zero_shot_v2,1,1,True,
139285,353,gemma-3-12b-it,zero_shot_v2,1,1,True,
139286,354,gemma-3-12b-it,zero_shot_v2,1,1,True,
139287,355,gemma-3-12b-it,zero_shot_v2,0,1,True,
139288,356,gemma-3-12b-it,zero_shot_v2,1,1,True,
139289,357,gemma-3-12b-it,zero_shot_v2,1,1,True,
139290,358,gemma-3-12b-it,zero_shot_v2,0,1,True,
139291,359,gemma-3-12b-it,zero_shot_v2,1,1,True,
139292,360,gemma-3-12b-it,zero_shot_v2,1,1,True,
139293,361,gemma-3-12b-it,zero_shot_v2,1,1,True,
139294,362,gemma-3-12b-it,zero_shot_v2,1,1,True,
139295,363,gemma-3-12b-it,zero_shot_v2,1,1,True,
139296,364,gemma-3-12b-it,zero_shot_v2,0,1,True,
139297,365,gemma-3-12b-it,zero_shot_v2,0,1,True,
139298,366,gemma-3-12b-it,zero_shot_v2,0,1,True,
139299,367,gemma-3-12b-it,zero_shot_v2,0,1,True,
139300,368,gemma-3-12b-it,zero_shot_v2,0,1,True,
139301,369,gemma-3-12b-it,zero_shot_v2,1,1,True,
139302,370,gemma-3-12b-it,zero_shot_v2,0,0,True,
139303,371,gemma-3-12b-it,zero_shot_v2,1,1,True,
139304,372,gemma-3-12b-it,zero_shot_v2,0,1,True,
139305,373,gemma-3-12b-it,zero_shot_v2,0,1,True,
139306,374,gemma-3-12b-it,zero_shot_v2,0,1,True,
139307,375,gemma-3-12b-it,zero_shot_v2,1,1,True,
139308,376,gemma-3-12b-it,zero_shot_v2,1,1,True,
139309,377,gemma-3-12b-it,zero_shot_v2,1,1,True,
139310,378,gemma-3-12b-it,zero_shot_v2,0,1,True,
139311,379,gemma-3-12b-it,zero_shot_v2,0,1,True,
139312,380,gemma-3-12b-it,zero_shot_v2,0,1,True,
139313,381,gemma-3-12b-it,zero_shot_v2,0,1,True,
139314,382,gemma-3-12b-it,zero_shot_v2,0,1,True,
139315,383,gemma-3-12b-it,zero_shot_v2,0,1,True,
139316,384,gemma-3-12b-it,zero_shot_v2,0,1,True,
139317,385,gemma-3-12b-it,zero_shot_v2,1,1,True,
139318,386,gemma-3-12b-it,zero_shot_v2,1,1,True,
139319,387,gemma-3-12b-it,zero_shot_v2,1,1,True,
139320,388,gemma-3-12b-it,zero_shot_v2,0,1,True,
139321,389,gemma-3-12b-it,zero_shot_v2,0,1,True,
139322,390,gemma-3-12b-it,zero_shot_v2,0,1,True,
139323,391,gemma-3-12b-it,zero_shot_v2,1,0,True,
139324,392,gemma-3-12b-it,zero_shot_v2,1,1,True,
139325,393,gemma-3-12b-it,zero_shot_v2,0,1,True,
139326,394,gemma-3-12b-it,zero_shot_v2,1,1,True,
139327,395,gemma-3-12b-it,zero_shot_v2,1,1,True,
139328,396,gemma-3-12b-it,zero_shot_v2,1,1,True,
139329,397,gemma-3-12b-it,zero_shot_v2,0,1,True,
139330,398,gemma-3-12b-it,zero_shot_v2,0,1,True,
139331,399,gemma-3-12b-it,zero_shot_v2,1,1,True,
139332,400,gemma-3-12b-it,zero_shot_v2,0,1,True,
139333,401,gemma-3-12b-it,zero_shot_v2,1,1,True,
139334,402,gemma-3-12b-it,zero_shot_v2,0,1,True,
139335,403,gemma-3-12b-it,zero_shot_v2,0,1,True,
139336,404,gemma-3-12b-it,zero_shot_v2,0,1,True,
139337,405,gemma-3-12b-it,zero_shot_v2,0,1,True,
139338,406,gemma-3-12b-it,zero_shot_v2,0,1,True,
139339,407,gemma-3-12b-it,zero_shot_v2,0,1,True,
139340,408,gemma-3-12b-it,zero_shot_v2,0,1,True,
139341,409,gemma-3-12b-it,zero_shot_v2,0,1,True,
139342,410,gemma-3-12b-it,zero_shot_v2,1,1,True,
139343,411,gemma-3-12b-it,zero_shot_v2,0,0,True,
139344,412,gemma-3-12b-it,zero_shot_v2,0,1,True,
139345,413,gemma-3-12b-it,zero_shot_v2,0,1,True,
139346,414,gemma-3-12b-it,zero_shot_v2,0,1,True,
139347,415,gemma-3-12b-it,zero_shot_v2,0,1,True,
139348,416,gemma-3-12b-it,zero_shot_v2,0,1,True,
139349,417,gemma-3-12b-it,zero_shot_v2,1,1,True,
139350,418,gemma-3-12b-it,zero_shot_v2,1,1,True,
139351,419,gemma-3-12b-it,zero_shot_v2,0,1,True,
139352,420,gemma-3-12b-it,zero_shot_v2,1,1,True,
139353,421,gemma-3-12b-it,zero_shot_v2,1,1,True,
139354,422,gemma-3-12b-it,zero_shot_v2,1,1,True,
139355,423,gemma-3-12b-it,zero_shot_v2,0,1,True,
139356,424,gemma-3-12b-it,zero_shot_v2,1,1,True,
139357,425,gemma-3-12b-it,zero_shot_v2,1,1,True,
139358,426,gemma-3-12b-it,zero_shot_v2,0,1,True,
139359,427,gemma-3-12b-it,zero_shot_v2,0,1,True,
139360,428,gemma-3-12b-it,zero_shot_v2,0,1,True,
139361,429,gemma-3-12b-it,zero_shot_v2,0,1,True,
139362,430,gemma-3-12b-it,zero_shot_v2,0,1,True,
139363,431,gemma-3-12b-it,zero_shot_v2,0,1,True,
139364,432,gemma-3-12b-it,zero_shot_v2,0,1,True,
139365,433,gemma-3-12b-it,zero_shot_v2,0,1,True,
