row_id,test_index,model_label,prompt_version,ground_truth,parsed_prediction,valid_flag,parse_error
139000,68,phi-3.5-mini-instruct,zero_shot_v2,0,1,True,
139001,69,phi-3.5-mini-instruct,zero_shot_v2,0,1,True,
139002,70,phi-3.5-mini-instruct,zero_shot_v2,0,1,True,
139003,71,phi-3.5-mini-instruct,zero_shot_v2,0,1,True,
139004,72,phi-3.5-mini-instruct,zero_shot_v2,0,1,True,
139005,73,phi-3.5-mini-instruct,zero_shot_v2,0,1,True,
139006,74,phi-3.5-mini-instruct,zero_shot_v2,1,1,True,
139007,75,phi-3.5-mini-instruct,zero_shot_v2,1,1,True,
139008,76,phi-3.5-mini-instruct,zero_shot_v2,0,1,True,
139009,77,phi-3.5-mini-instruct,zero_shot_v2,1,1,True,
139010,78,phi-3.5-mini-instruct,zero_shot_v2,0,1,True,
139011,79,phi-3.5-mini-instruct,zero_shot_v2,0,1,True,
139012,80,phi-3.5-mini-instruct,zero_shot_v2,0,1,True,
139013,81,phi-3.5-mini-instruct,zero_shot_v2,1,1,True,
139014,82,phi-3.5-mini-instruct,zero_shot_v2,1,1,True,
139015,83,phi-3.5-mini-instruct,zero_shot_v2,0,1,True,
139016,84,phi-3.5-mini-instruct,zero_shot_v2,0,1,True,
139017,85,phi-3.5-mini-instruct,zero_shot_v2,0,0,True,
139018,86,phi-3.5-mini-instruct,zero_shot_v2,1,1,True,
139019,87,phi-3.5-mini-instruct,zero_shot_v2,0,1,True,
139020,88,phi-3.5-mini-instruct,zero_shot_v2,1,1,True,
139021,89,phi-3.5-mini-instruct,zero_shot_v2,0,1,True,
139022,90,phi-3.5-mini-instruct,zero_shot_v2,0,1,True,
139023,91,phi-3.5-mini-instruct,zero_shot_v2,1,1,True,
139024,92,phi-3.5-mini-instruct,zero_shot_v2,1,1,True,
139025,93,phi-3.5-mini-instruct,zero_shot_v2,1,1,True,
139026,94,phi-3.5-mini-instruct,zero_shot_v2,0,1,True,
139027,95,phi-3.5-mini-instruct,zero_shot_v2,0,1,True,
139028,96,phi-3.5-mini-instruct,zero_shot_v2,1,1,True,
139029,97,phi-3.5-mini-instruct,zero_shot_v2,0,1,True,
139030,98,phi-3.5-mini-instruct,zero_shot_v2,0,1,True,
139031,99,phi-3.5-mini-instruct,zero_shot_v2,0,1,True,
139032,100,phi-3.5-mini-instruct,zero_shot_v2,0,1,True,
139033,101,phi-3.5-mini-instruct,zero_shot_v2,0,1,True,
139034,102,phi-3.5-mini-instruct,zero_shot_v2,0,1,True,
139035,103,phi-3.5-mini-instruct,zero_shot_v2,0,1,True,
139036,104,phi-3.5-mini-instruct,zero_shot_v2,1,1,True,
139037,105,phi-3.5-mini-instruct,zero_shot_v2,1,1,True,
139038,106,phi-3.5-mini-instruct,zero_shot_v2,1,1,True,
139039,107,phi-3.5-mini-instruct,zero_shot_v2,0,1,True,
139040,108,phi-3.5-mini-instruct,zero_shot_v2,1,1,True,
139041,109,phi-3.5-mini-instruct,zero_shot_v2,1,1,True,
139042,110,phi-3.5-mini-instruct,zero_shot_v2,0,1,True,
139043,111,phi-3.5-mini-instruct,zero_shot_v2,0,1,True,
139044,112,phi-3.5-mini-instruct,zero_shot_v2,0,1,True,
139045,113,phi-3.5-mini-instruct,zero_shot_v2,0,1,True,
139046,114,phi-3.5-mini-instruct,zero_shot_v2,0,1,True,
139047,115,phi-3.5-mini-instruct,zero_shot_v2,0,1,True,
139048,116,phi-3.5-mini-instruct,zero_shot_v2,0,1,True,
139049,117,phi-3.5-mini-instruct,zero_shot_v2,0,1,True,
139050,118,phi-3.5-mini-instruct,zero_shot_v2,0,1,True,
139051,119,phi-3.5-mini-instruct,zero_shot_v2,0,1,True,
139052,120,phi-3.5-mini-instruct,zero_shot_v2,0,1,True,
139053,121,phi-3.5-mini-instruct,zero_shot_v2,1,1,True,
139054,122,phi-3.5-mini-instruct,zero_shot_v2,1,1,True,
139055,123,phi-3.5-mini-instruct,zero_shot_v2,1,1,True,
139056,124,phi-3.5-mini-instruct,zero_shot_v2,1,1,True,
139057,125,phi-3.5-mini-instruct,zero_shot_v2,1,1,True,
139058,126,phi-3.5-mini-instruct,zero_shot_v2,1,1,True,
139059,127,phi-3.5-mini-instruct,zero_shot_v2,1,1,True,
139060,128,phi-3.5-mini-instruct,zero_shot_v2,1,1,True,
139061,129,phi-3.5-mini-instruct,zero_shot_v2,1,1,True,
139062,130,phi-3.5-mini-instruct,zero_shot_v2,1,1,True,
139063,131,phi-3.5-mini-instruct,zero_shot_v2,1,1,True,
139064,132,phi-3.5-mini-instruct,zero_shot_v2,1,1,True,
139065,133,phi-3.5-mini-instruct,zero_shot_v2,1,1,True,
139066,134,phi-3.5-mini-instruct,zero_shot_v2,1,1,True,
139067,135,phi-3.5-mini-instruct,zero_shot_v2,1,1,True,
139068,136,phi-3.5-mini-instruct,zero_shot_v2,1,1,True,
139069,137,phi-3.5-mini-instruct,zero_shot_v2,0,1,True,
139070,138,phi-3.5-mini-instruct,zero_shot_v2,0,1,True,
139071,139,phi-3.5-mini-instruct,zero_shot_v2,0,1,True,
139072,140,phi-3.5-mini-instruct,zero_shot_v2,0,1,True,
139073,141,phi-3.5-mini-instruct,zero_shot_v2,1,1,True,
139074,142,phi-3.5-mini-instruct,zero_shot_v2,1,1,True,
139075,143,phi-3.5-mini-instruct,zero_shot_v2,0,1,True,
139076,144,phi-3.5-mini-instruct,zero_shot_v2,0,1,True,
139077,145,phi-3.5-mini-instruct,zero_shot_v2,0,1,True,
139078,146,phi-3.5-mini-instruct,zero_shot_v2,0,1,True,
139079,147,phi-3.5-mini-instruct,zero_shot_v2,1,1,True,
139080,148,phi-3.5-mini-instruct,zero_shot_v2,0,1,True,
139081,149,phi-3.5-mini-instruct,zero_shot_v2,0,1,True,
139082,150,phi-3.5-mini-instruct,zero_shot_v2,1,1,True,
139083,151,phi-3.5-mini-instruct,zero_shot_v2,1,1,True,
139084,152,phi-3.5-mini-instruct,zero_shot_v2,1,1,True,
139085,153,phi-3.5-mini-instruct,zero_shot_v2,0,1,True,
139086,154,phi-3.5-mini-instruct,zero_shot_v2,1,1,True,
139087,155,phi-3.5-mini-instruct,zero_shot_v2,1,1,True,
139088,156,phi-3.5-mini-instruct,zero_shot_v2,1,1,True,
139089,157,phi-3.5-mini-instruct,zero_shot_v2,1,1,True,
139090,158,phi-3.5-mini-instruct,zero_shot_v2,1,1,True,
139091,159,phi-3.5-mini-instruct,zero_shot_v2,1,1,True,
139092,160,phi-3.5-mini-instruct,zero_shot_v2,0,1,True,
139093,161,phi-3.5-mini-instruct,zero_shot_v2,0,1,True,
139094,162,phi-3.5-mini-instruct,zero_shot_v2,0,1,True,
139095,163,phi-3.5-mini-instruct,zero_shot_v2,0,1,True,
139096,164,phi-3.5-mini-instruct,zero_shot_v2,0,1,True,
139097,165,phi-3.5-mini-instruct,zero_shot_v2,1,1,True,
139098,166,phi-3.5-mini-instruct,zero_shot_v2,1,1,True,
139099,167,phi-3.5-mini-instruct,zero_shot_v2,1,1,True,
139100,168,phi-3.5-mini-instruct,zero_shot_v2,0,1,True,
139101,169,phi-3.5-mini-instruct,zero_shot_v2,0,1,True,
139102,170,phi-3.5-mini-instruct,zero_shot_v2,0,1,True,
139103,171,phi-3.5-mini-instruct,zero_shot_v2,1,1,True,
139104,172,phi-3.5-mini-instruct,zero_shot_v2,0,1,True,
139105,173,phi-3.5-mini-instruct,zero_shot_v2,1,1,True,
139106,174,phi-3.5-mini-instruct,zero_shot_v2,0,1,True,
139107,175,phi-3.5-mini-instruct,zero_shot_v2,0,1,True,
139108,176,phi-3.5-mini-instruct,zero_shot_v2,0,1,True,
139109,177,phi-3.5-mini-instruct,zero_shot_v2,1,1,True,
139110,178,phi-3.5-mini-instruct,zero_shot_v2,1,1,True,
139111,179,phi-3.5-mini-instruct,zero_shot_v2,0,1,True,
139112,180,phi-3.5-mini-instruct,zero_shot_v2,0,1,True,
139113,181,phi-3.5-mini-instruct,zero_shot_v2,0,1,True,
139114,182,phi-3.5-mini-instruct,zero_shot_v2,0,1,True,
139115,183,phi-3.5-mini-instruct,zero_shot_v2,0,1,True,
139116,184,phi-3.5-mini-instruct,zero_shot_v2,0,1,True,
139117,185,phi-3.5-mini-instruct,zero_shot_v2,0,1,True,
139118,186,phi-3.5-mini-instruct,zero_shot_v2,0,1,True,
139119,187,phi-3.5-mini-instruct,zero_shot_v2,0,1,True,
139120,188,phi-3.5-mini-instruct,zero_shot_v2,0,1,True,
139121,189,phi-3.5-mini-instruct,zero_shot_v2,0,1,True,
139122,190,phi-3.5-mini-instruct,zero_shot_v2,1,1,True,
139123,191,phi-3.5-mini-instruct,zero_shot_v2,0,1,True,
139124,192,phi-3.5-mini-instruct,zero_shot_v2,1,1,True,
139125,193,phi-3.5-mini-instruct,zero_shot_v2,0,1,True,
139126,194,phi-3.5-mini-instruct,zero_shot_v2,1,1,True,
139127,195,phi-3.5-mini-instruct,zero_shot_v2,1,1,True,
139128,196,phi-3.5-mini-instruct,zero_shot_v2,0,1,True,
139129,197,phi-3.5-mini-instruct,zero_shot_v2,1,1,True,
139130,198,phi-3.5-mini-instruct,zero_shot_v2,0,1,True,
139131,199,phi-3.5-mini-instruct,zero_shot_v2,0,1,True,
139132,200,phi-3.5-mini-instruct,zero_shot_v2,0,1,True,
139133,201,phi-3.5-mini-instruct,zero_shot_v2,0,1,True,
139134,202,phi-3.5-mini-instruct,zero_shot_v2,0,1,True,
139135,203,phi-3.5-mini-instruct,zero_shot_v2,0,1,True,
139136,204,phi-3.5-mini-instruct,zero_shot_v2,0,1,True,
139137,205,phi-3.5-mini-instruct,zero_shot_v2,0,1,True,
139138,206,phi-3.5-mini-instruct,zero_shot_v2,0,1,True,
139139,207,phi-3.5-mini-instruct,zero_shot_v2,1,1,True,
139140,208,phi-3.5-mini-instruct,zero_shot_v2,0,1,True,
139141,209,phi-3.5-mini-instruct,zero_shot_v2,0,1,True,
139142,210,phi-3.5-mini-instruct,zero_shot_v2,0,1,True,
139143,211,phi-3.5-mini-instruct,zero_shot_v2,0,1,True,
139144,212,phi-3.5-mini-instruct,zero_shot_v2,1,1,True,
139145,213,phi-3.5-mini-instruct,zero_shot_v2,0,1,True,
139146,214,phi-3.5-mini-instruct,zero_shot_v2,0,1,True,
139147,215,phi-3.5-mini-instruct,zero_shot_v2,0,1,True,
139148,216,phi-3.5-mini-instruct,zero_shot_v2,0,1,True,
139149,217,phi-3.5-mini-instruct,zero_shot_v2,0,1,True,
139150,218,phi-3.5-mini-instruct,zero_shot_v2,1,1,True,
139151,219,phi-3.5-mini-instruct,zero_shot_v2,0,1,True,
139152,220,phi-3.5-mini-instruct,zero_shot_v2,0,1,True,
139153,221,phi-3.5-mini-instruct,zero_shot_v2,0,1,True,
139154,222,phi-3.5-mini-instruct,zero_shot_v2,0,1,True,
139155,223,phi-3.5-mini-instruct,zero_shot_v2,0,1,True,
139156,224,phi-3.5-mini-instruct,zero_shot_v2,0,1,True,
139157,225,phi-3.5-mini-instruct,zero_shot_v2,1,1,True,
139158,226,phi-3.5-mini-instruct,zero_shot_v2,0,1,True,
139159,227,phi-3.5-mini-instruct,zero_shot_v2,0,1,True,
139160,228,phi-3.5-mini-instruct,zero_shot_v2,1,1,True,
139161,229,phi-3.5-mini-instruct,zero_shot_v2,0,1,True,
139162,230,phi-3.5-mini-instruct,zero_shot_v2,0,1,True,
139163,231,phi-3.5-mini-instruct,zero_shot_v2,0,1,True,
139164,232,phi-3.5-mini-instruct,zero_shot_v2,0,1,True,
139165,233,phi-3.5-mini-instruct,zero_shot_v2,0,0,True,
139166,234,phi-3.5-mini-instruct,zero_shot_v2,1,1,True,
139167,235,phi-3.5-mini-instruct,zero_shot_v2,1,1,True,
139168,236,phi-3.5-mini-instruct,zero_shot_v2,0,1,True,
139169,237,phi-3.5-mini-instruct,zero_shot_v2,0,1,True,
139170,238,phi-3.5-mini-instruct,zero_shot_v2,1,1,True,
139171,239,phi-3.5-mini-instruct,zero_shot_v2,1,1,True,
139172,240,phi-3.5-mini-instruct,zero_shot_v2,1,1,True,
139173,241,phi-3.5-mini-instruct,zero_shot_v2,1,1,True,
139174,242,phi-3.5-mini-instruct,zero_shot_v2,0,1,True,
139175,243,phi-3.5-mini-instruct,zero_shot_v2,0,1,True,
139176,244,phi-3.5-mini-instruct,zero_shot_v2,0,1,True,
139177,245,phi-3.5-mini-instruct,zero_shot_v2,0,1,True,
139178,246,phi-3.5-mini-instruct,zero_shot_v2,1,1,True,
139179,247,phi-3.5-mini-instruct,zero_shot_v2,1,1,True,
139180,248,phi-3.5-mini-instruct,zero_shot_v2,0,1,True,
139181,249,phi-3.5-mini-instruct,zero_shot_v2,0,1,True,
139182,250,phi-3.5-mini-instruct,zero_shot_v2,0,1,True,
139183,251,phi-3.5-mini-instruct,zero_shot_v2,1,1,True,
139184,252,phi-3.5-mini-instruct,zero_shot_v2,0,1,True,
139185,253,phi-3.5-mini-instruct,zero_shot_v2,1,1,True,
139186,254,phi-3.5-mini-instruct,zero_shot_v2,1,1,True,
139187,255,phi-3.5-mini-instruct,zero_shot_v2,0,1,True,
139188,256,phi-3.5-mini-instruct,zero_shot_v2,1,1,True,
139189,257,phi-3.5-mini-instruct,zero_shot_v2,0,1,True,
139190,258,phi-3.5-mini-instruct,zero_shot_v2,0,1,True,
139191,259,phi-3.5-mini-instruct,zero_shot_v2,1,1,True,
139192,260,phi-3.5-mini-instruct,zero_shot_v2,1,1,True,
139193,261,phi-3.5-mini-instruct,zero_shot_v2,1,1,True,
139194,262,phi-3.5-mini-instruct,zero_shot_v2,1,1,True,
139195,263,phi-3.5-mini-instruct,zero_shot_v2,1,1,True,
139196,264,phi-3.5-mini-instruct,zero_shot_v2,1,1,True,
139197,265,phi-3.5-mini-instruct,zero_shot_v2,1,1,True,
139198,266,phi-3.5-mini-instruct,zero_shot_v2,0,1,True,
139199,267,phi-3.5-mini-instruct,zero_shot_v2,0,1,True,
139200,268,phi-3.5-mini-instruct,zero_shot_v2,1,1,True,
139201,269,phi-3.5-mini-instruct,zero_shot_v2,1,1,True,
139202,270,phi-3.5-mini-instruct,zero_shot_v2,1,1,True,
139203,271,phi-3.5-mini-instruct,zero_shot_v2,1,1,True,
139204,272,phi-3.5-mini-instruct,zero_shot_v2,1,1,True,
139205,273,phi-3.5-mini-instruct,zero_shot_v2,0,1,True,
139206,274,phi-3.5-mini-instruct,zero_shot_v2,0,1,True,
139207,275,phi-3.5-mini-instruct,zero_shot_v2,1,1,True,
139208,276,phi-3.5-mini-instruct,zero_shot_v2,1,1,True,
139209,277,phi-3.5-mini-instruct,zero_shot_v2,0,1,True,
139210,278,phi-3.5-mini-instruct,zero_shot_v2,1,1,True,
139211,279,phi-3.5-mini-instruct,zero_shot_v2,1,1,True,
139212,280,phi-3.5-mini-instruct,zero_shot_v2,0,1,True,
139213,281,phi-3.5-mini-instruct,zero_shot_v2,1,1,True,
139214,282,phi-3.5-mini-instruct,zero_shot_v2,1,1,True,
139215,283,phi-3.5-mini-instruct,zero_shot_v2,0,1,True,
139216,284,phi-3.5-mini-instruct,zero_shot_v2,0,1,True,
139217,285,phi-3.5-mini-instruct,zero_shot_v2,0,1,True,
139218,286,phi-3.5-mini-instruct,zero_shot_v2,0,1,True,
139219,287,phi-3.5-mini-instruct,zero_shot_v2,0,1,True,
139220,288,phi-3.5-mini-instruct,zero_shot_v2,0,1,True,
139221,289,phi-3.5-mini-instruct,zero_shot_v2,1,1,True,
139222,290,phi-3.5-mini-instruct,zero_shot_v2,0,1,True,
139223,291,phi-3.5-mini-instruct,zero_shot_v2,1,1,True,
139224,292,phi-3.5-mini-instruct,zero_shot_v2,0,1,True,
139225,293,phi-3.5-mini-instruct,zero_shot_v2,1,1,True,
139226,294,phi-3.5-mini-instruct,zero_shot_v2,1,1,True,
139227,295,phi-3.5-mini-instruct,zero_shot_v2,1,1,True,
139228,296,phi-3.5-mini-instruct,zero_shot_v2,0,1,True,
139229,297,phi-3.5-mini-instruct,zero_shot_v2,0,1,True,
139230,298,phi-3.5-mini-instruct,zero_shot_v2,0,1,True,
139231,299,phi-3.5-mini-instruct,zero_shot_v2,1,1,True,
139232,300,phi-3.5-mini-instruct,zero_shot_v2,0,1,True,
139233,301,phi-3.5-mini-instruct,zero_shot_v2,0,1,True,
139234,302,phi-3.5-mini-instruct,zero_shot_v2,0,1,True,
139235,303,phi-3.5-mini-instruct,zero_shot_v2,0,1,True,
139236,304,phi-3.5-mini-instruct,zero_shot_v2,0,1,True,
139237,305,phi-3.5-mini-instruct,zero_shot_v2,1,1,True,
139238,306,phi-3.5-mini-instruct,zero_shot_v2,0,1,True,
139239,307,phi-3.5-mini-instruct,zero_shot_v2,1,1,True,
139240,308,phi-3.5-mini-instruct,zero_shot_v2,0,1,True,
139241,309,phi-3.5-mini-instruct,zero_shot_v2,0,1,True,
139242,310,phi-3.5-mini-instruct,zero_shot_v2,1,1,True,
139243,311,phi-3.5-mini-instruct,zero_shot_v2,0,1,True,
139244,312,phi-3.5-mini-instruct,zero_shot_v2,0,1,True,
139245,313,phi-3.5-mini-instruct,zero_shot_v2,1,1,True,
139246,314,phi-3.5-mini-instruct,zero_shot_v2,1,1,True,
139247,315,phi-3.5-mini-instruct,zero_shot_v2,0,1,True,
139248,316,phi-3.5-mini-instruct,zero_shot_v2,1,1,True,
139249,317,phi-3.5-mini-instruct,zero_shot_v2,0,1,True,
139250,318,phi-3.5-mini-instruct,zero_shot_v2,1,1,True,
139251,319,phi-3.5-mini-instruct,zero_shot_v2,0,1,True,
139252,320,phi-3.5-mini-instruct,zero_shot_v2,0,1,True,
139253,321,phi-3.5-mini-instruct,zero_shot_v2,1,1,True,
139254,322,phi-3.5-mini-instruct,zero_shot_v2,0,1,True,
139255,323,phi-3.5-mini-instruct,zero_shot_v2,0,1,True,
139256,324,phi-3.5-mini-instruct,zero_shot_v2,0,1,True,
139257,325,phi-3.5-mini-instruct,zero_shot_v2,1,1,True,
139258,326,phi-3.5-mini-instruct,zero_shot_v2,0,1,True,
139259,327,phi-3.5-mini-instruct,zero_shot_v2,0,1,True,
139260,328,phi-3.5-mini-instruct,zero_shot_v2,1,1,True,
139261,329,phi-3.5-mini-instruct,zero_shot_v2,0,1,True,
139262,330,phi-3.5-mini-instruct,zero_shot_v2,0,1,True,
139263,331,phi-3.5-mini-instruct,zero_shot_v2,0,1,True,
139264,332,phi-3.5-mini-instruct,zero_shot_v2,0,1,True,
139265,333,phi-3.5-mini-instruct,zero_shot_v2,0,1,True,
139266,334,phi-3.5-mini-instruct,zero_shot_v2,0,1,True,
139267,335,phi-3.5-mini-instruct,zero_shot_v2,1,1,True,
139268,336,phi-3.5-mini-instruct,zero_shot_v2,0,1,True,
139269,337,phi-3.5-mini-instruct,zero_shot_v2,0,1,True,
139270,338,phi-3.5-mini-instruct,zero_shot_v2,0,1,True,
139271,339,phi-3.5-mini-instruct,zero_shot_v2,1,1,True,
139272,340,phi-3.5-mini-instruct,zero_shot_v2,1,1,True,
139273,341,phi-3.5-mini-instruct,zero_shot_v2,0,1,True,
139274,342,phi-3.5-mini-instruct,zero_shot_v2,0,1,True,
139275,343,phi-3.5-mini-instruct,zero_shot_v2,1,1,True,
139276,344,phi-3.5-mini-instruct,zero_shot_v2,1,1,True,
139277,345,phi-3.5-mini-instruct,zero_shot_v2,0,1,True,
139278,346,phi-3.5-mini-instruct,zero_shot_v2,0,1,True,
139279,347,phi-3.5-mini-instruct,zero_shot_v2,1,1,True,
139280,348,phi-3.5-mini-instruct,zero_shot_v2,0,1,True,
139281,349,phi-3.5-mini-instruct,zero_shot_v2,0,1,True,
139282,350,phi-3.5-mini-instruct,zero_shot_v2,1,1,True,
139283,351,phi-3.5-mini-instruct,zero_shot_v2,1,1,True,
139284,352,phi-3.5-mini-instruct,zero_shot_v2,1,1,True,
139285,353,phi-3.5-mini-instruct,zero_shot_v2,1,1,True,
139286,354,phi-3.5-mini-instruct,zero_shot_v2,1,1,True,
139287,355,phi-3.5-mini-instruct,zero_shot_v2,0,1,True,
139288,356,phi-3.5-mini-instruct,zero_shot_v2,1,1,True,
139289,357,phi-3.5-mini-instruct,zero_shot_v2,1,1,True,
139290,358,phi-3.5-mini-instruct,zero_shot_v2,0,1,True,
139291,359,phi-3.5-mini-instruct,zero_shot_v2,1,1,True,
139292,360,phi-3.5-mini-instruct,zero_shot_v2,1,1,True,
139293,361,phi-3.5-mini-instruct,zero_shot_v2,1,1,True,
139294,362,phi-3.5-mini-instruct,zero_shot_v2,1,1,True,
139295,363,phi-3.5-mini-instruct,zero_shot_v2,1,1,True,
139296,364,phi-3.5-mini-instruct,zero_shot_v2,0,1,True,
139297,365,phi-3.5-mini-instruct,zero_shot_v2,0,1,True,
139298,366,phi-3.5-mini-instruct,zero_shot_v2,0,1,True,
139299,367,phi-3.5-mini-instruct,zero_shot_v2,0,1,True,
139300,368,phi-3.5-mini-instruct,zero_shot_v2,0,1,True,
139301,369,phi-3.5-mini-instruct,zero_shot_v2,1,1,True,
139302,370,phi-3.5-mini-instruct,zero_shot_v2,0,1,True,
139303,371,phi-3.5-mini-instruct,zero_shot_v2,1,1,True,
139304,372,phi-3.5-mini-instruct,zero_shot_v2,0,1,True,
139305,373,phi-3.5-mini-instruct,zero_shot_v2,0,1,True,
139306,374,phi-3.5-mini-instruct,zero_shot_v2,0,1,True,
139307,375,phi-3.5-mini-instruct,zero_shot_v2,1,1,True,
139308,376,phi-3.5-mini-instruct,zero_shot_v2,1,1,True,
139309,377,phi-3.5-mini-instruct,zero_shot_v2,1,1,True,
139310,378,phi-3.5-mini-instruct,zero_shot_v2,0,1,True,
139311,379,phi-3.5-mini-instruct,zero_shot_v2,0,1,True,
139312,380,phi-3.5-mini-instruct,zero_shot_v2,0,1,True,
139313,381,phi-3.5-mini-instruct,zero_shot_v2,0,1,True,
139314,382,phi-3.5-mini-instruct,zero_shot_v2,0,1,True,
139315,383,phi-3.5-mini-instruct,zero_shot_v2,0,1,True,
139316,384,phi-3.5-mini-instruct,zero_shot_v2,0,1,True,
139317,385,phi-3.5-mini-instruct,zero_shot_v2,1,1,True,
139318,386,phi-3.5-mini-instruct,zero_shot_v2,1,1,True,
139319,387,phi-3.5-mini-instruct,zero_shot_v2,1,1,True,
139320,388,phi-3.5-mini-instruct,zero_shot_v2,0,1,True,
139321,389,phi-3.5-mini-instruct,zero_shot_v2,0,1,True,
139322,390,phi-3.5-mini-instruct,zero_shot_v2,0,1,True,
139323,391,phi-3.5-mini-instruct,zero_shot_v2,1,1,True,
139324,392,phi-3.5-mini-instruct,zero_shot_v2,1,1,True,
139325,393,phi-3.5-mini-instruct,zero_shot_v2,0,1,True,
139326,394,phi-3.5-mini-instruct,zero_shot_v2,1,1,True,
139327,395,phi-3.5-mini-instruct,zero_shot_v2,1,1,True,
139328,396,phi-3.5-mini-instruct,zero_shot_v2,1,1,True,
