timestamp,model_label,model_name,endpoint_port,version,prompt_file,parse_ok,parse_error,confidence,raw_response,gt_target_15,gt_target_60,gt_target_240,gt_target_1440,ml_Multi-XGB_+15m,ml_Multi-XGB_+60m,ml_Multi-XGB_+240m,ml_Multi-XGB_+1440m,pred_target_15,err2_target_15,pred_target_60,err2_target_60,pred_target_240,err2_target_240,pred_target_1440,err2_target_1440
2025-02-01 20:01:00,gemma-3-12b-it,gemma-3-12b-it,8002,verbose_zeroshot,Prompts/prompt_template_gemma-3-12b-it.txt,True,,0.85,"```json
{""target_15"": 0.0123, ""target_60"": 0.0245, ""target_240"": 0.0312, ""target_1440"": 0.0456, ""confidence"": 0.85}
```",5.595543411388888,5.5706076697222215,5.606483828055552,5.576771478055555,5.599962438564536,5.601193678323899,5.617902503573124,5.631977956034962,0.0123,31.172606990817435,0.0245,30.759310284151653,0.0312,31.08378976337777,0.0456,30.59385791965527
2025-02-05 00:22:00,gemma-3-12b-it,gemma-3-12b-it,8002,verbose_zeroshot,Prompts/prompt_template_gemma-3-12b-it.txt,True,,0.85,"```json
{""target_15"": 0.01, ""target_60"": 0.02, ""target_240"": 0.03, ""target_1440"": 0.04, ""confidence"": 0.85}
```",5.587795091691916,5.597996486388887,5.619426628055557,5.645557669722223,5.568882863749892,5.585997159665126,5.5925811708580255,5.5838194224193245,0.01,31.111798084902432,0.02,31.11404480216677,0.03,31.241690030416507,0.04,31.422276788581634
2025-02-10 05:43:00,gemma-3-12b-it,gemma-3-12b-it,8002,verbose_zeroshot,Prompts/prompt_template_gemma-3-12b-it.txt,True,,0.85,"```json
{""target_15"": 0.02, ""target_60"": -0.05, ""target_240"": -0.25, ""target_1440"": -0.55, ""confidence"": 0.85}
```",5.818559428055554,5.812432803055557,5.807076228055557,5.812038386388888,5.811232922563143,5.806503180844523,5.814790716359205,5.792862120514549,0.02,33.62329144069196,-0.05,34.36811837034184,-0.25,36.68817243247573,-0.55,40.475532429885725
2025-02-13 10:04:00,gemma-3-12b-it,gemma-3-12b-it,8002,verbose_zeroshot,Prompts/prompt_template_gemma-3-12b-it.txt,True,,0.85,"```json
{""target_15"": 0.01, ""target_60"": 0.02, ""target_240"": 0.03, ""target_1440"": 0.04, ""confidence"": 0.85}
```",5.861648211388889,5.861069503055553,5.866745044722222,5.864230661388888,5.886332388303721,5.878610480844522,5.886780584265956,5.79450316660806,0.01,34.24178678985079,0.02,34.11809293952565,0.03,34.06759271708941,0.04,33.92166279706244
2025-02-18 15:25:00,gemma-3-12b-it,gemma-3-12b-it,8002,verbose_zeroshot,Prompts/prompt_template_gemma-3-12b-it.txt,True,,0.85,"```json
{""target_15"": 0.012, ""target_60"": 0.025, ""target_240"": 0.033, ""target_1440"": 0.041, ""confidence"": 0.85}
```",5.8970187947222215,5.896097403055556,5.900977869722222,5.912799736388891,5.933217591886088,5.924957689177855,5.944449997787043,5.910844208021327,0.012,34.63344621423379,0.025,34.46978471616569,0.033,34.43316427954975,0.041,34.478032144256645
2025-02-01 20:01:00,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,compact_zeroshot,Prompts/prompt_template_phi-3.5-mini-instruct.txt,True,,0.98," {""target_15"": 5.57, ""target_60"": 5.61, ""target_240"": 5.58, ""target_1440"": 5.58, ""confidence"": 0.98}

Explanation:
- The provided values correspond to the feature order given.
- The first three values (423993389.22, 72001.0, 1.49) are not directly used in the JSON output.
- The next six values (-5.35, 50.0, -0.86, 0.5, 5.61, 5.57) are used to calculate the target values for the specified time intervals.
- The last three values (1.49, 5.61, 5.58) are used to calculate the target_lag values for the specified time intervals.
- The confidence value of 0.98 is an assumed estimation based on the provided data. In a real-world scenario, this would be calculated using a model's prediction accuracy.
- The target values for each time interval (15 min, 1 h, 4 h, 24 h) are derived from the feature values and are represented in the JSON output.
- The JSON output follows the specified schema and feature order.",5.595543411388888,5.5706076697222215,5.606483828055552,5.576771478055555,5.599962438564536,5.601193678323899,5.617902503573124,5.631977956034962,5.57,0.0006524658653819813,5.61,0.0015517556847136065,5.58,0.00070139314847604,5.58,1.0423353945762964e-05
2025-02-05 00:22:00,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,compact_zeroshot,Prompts/prompt_template_phi-3.5-mini-instruct.txt,True,,1.0," {""target_15"": 5.61, ""target_60"": 5.61, ""target_240"": 5.61, ""target_1440"": 5.61, ""confidence"": 1.0}

Explanation:
- The provided feature values correspond to the target predictions at different time intervals (15 min, 1 h, 4 h, and 24 h).
- The values for target_15, target_60, target_240, and target_1440 are all the same (5.61), indicating the predicted delta_T at each time interval.
- The confidence value is set to 1.0, suggesting a high level of certainty that the prediction is within 10% of the true value.

Note: The JSON format is used to represent the data, and the values are directly taken from the provided feature order. The confidence value is an estimation based on the given context. In a real-world scenario, the confidence value would be calculated using a model's output.",5.587795091691916,5.597996486388887,5.619426628055557,5.645557669722223,5.568882863749892,5.585997159665126,5.5925811708580255,5.5838194224193245,5.61,0.0004930579529704264,5.61,0.00014408433901219006,5.61,8.886131649780275e-05,5.61,0.0012643478760746521
2025-02-10 05:43:00,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,compact_zeroshot,Prompts/prompt_template_phi-3.5-mini-instruct.txt,True,,0.98," {""target_15"": 5.81, ""target_60"": 5.81, ""target_240"": 5.79, ""target_1440"": 5.79, ""confidence"": 0.98}

Explanation:
- The provided feature values are used to predict the geothermal temperature changes at different time intervals (15 min, 1 h, 4 h, and 24 h).
- The target values for each time interval are extracted from the feature list, assuming the order corresponds to the output order.
- The confidence value is assumed to be high (0.98) as the provided feature values are consistent and close to each other, indicating a high probability that the prediction is within 10% of the true value.
- The JSON format represents the predicted delta_T values for the specified time intervals and the associated confidence level.",5.818559428055554,5.812432803055557,5.807076228055557,5.812038386388888,5.811232922563143,5.806503180844523,5.814790716359205,5.792862120514549,5.81,7.326380863821419e-05,5.81,5.918530707131463e-06,5.79,0.00029159756460539113,5.79,0.00048569047462593355
2025-02-13 10:04:00,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,compact_zeroshot,Prompts/prompt_template_phi-3.5-mini-instruct.txt,True,,0.95," {""target_15"": 5.86, ""target_60"": 5.86, ""target_240"": 5.86, ""target_1440"": 5.86, ""confidence"": 0.95}

Explanation:
- The provided feature values correspond to the target lag times (15, 30, 60, and 24 hours) and other features used for prediction.
- The target values (target_15, target_60, target_240, target_1440) are all the same (5.86), indicating the predicted delta_T at each time interval.
- The confidence value (0.95) suggests a high probability (95%) that the prediction is within 10% of the true value.

Note: The confidence value is an assumed value for illustrative purposes. In a real scenario, it would be calculated based on the model's performance and the data provided.",5.861648211388889,5.861069503055553,5.866745044722222,5.864230661388888,5.886332388303721,5.878610480844522,5.886780584265956,5.79450316660806,5.86,2.716600782463181e-06,5.86,1.143836785837157e-06,5.86,4.549562830477387e-05,5.86,1.789849578742259e-05
2025-02-18 15:25:00,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,compact_zeroshot,Prompts/prompt_template_phi-3.5-mini-instruct.txt,True,,0.98," {""target_15"": 5.9, ""target_60"": 5.9, ""target_240"": 5.9, ""target_1440"": 5.9, ""confidence"": 0.98}

Explanation:
- The provided feature values are used to predict the temperature changes at different time intervals (15 min, 1 h, 4 h, and 24 h).
- Since all the lag features (target_lag_15, target_lag_30, target_lag_60) have the same value (5.9), the predicted delta_T values for all time intervals are the same (5.9).
- The confidence value is estimated to be high (0.98) as the provided feature values are consistent and do not show significant variability, suggesting a high probability that the prediction is within 10% of the true value.
- The JSON object represents the predicted delta_T values for each time interval and the corresponding confidence level.",5.8970187947222215,5.896097403055556,5.900977869722222,5.912799736388891,5.933217591886088,5.924957689177855,5.944449997787043,5.910844208021327,5.9,8.887584908256755e-06,5.9,1.5230262910784972e-05,5.9,9.562291936385794e-07,5.9,0.00016383325162508855
2025-02-01 20:01:00,phi-mini-moe-instruct,Phi-mini-MoE-instruct,8001,compact_zeroshot,Prompts/prompt_template_phi-mini-moe-instruct.txt,True,,0.95," ```json
{
  ""target_15"": 5.57,
  ""target_60"": 1.49,
  ""target_240"": 5.58,
  ""target_1440"": 1.49,
  ""confidence"": 0.95
}
```",5.595543411388888,5.5706076697222215,5.606483828055552,5.576771478055555,5.599962438564536,5.601193678323899,5.617902503573124,5.631977956034962,5.57,0.0006524658653819813,1.49,16.651358954195818,5.58,0.00070139314847604,1.49,16.701701113848383
2025-02-05 00:22:00,phi-mini-moe-instruct,Phi-mini-MoE-instruct,8001,compact_zeroshot,Prompts/prompt_template_phi-mini-moe-instruct.txt,False,out_of_range,0.95," ```json
{
  ""target_15"": 441022111.64,
  ""target_60"": 76582.0,
  ""target_240"": 1.49,
  ""target_1440"": -4.72,
  ""confidence"": 0.95
}
```",5.587795091691916,5.597996486388887,5.619426628055557,5.645557669722223,5.568882863749892,5.585997159665126,5.5925811708580255,5.5838194224193245,441022111.64,1.9450049802672227e+17,76582.0,5863945343.803722,1.49,17.052164276494285,-4.72,107.44478580433717
2025-02-10 05:43:00,phi-mini-moe-instruct,Phi-mini-MoE-instruct,8001,compact_zeroshot,Prompts/prompt_template_phi-mini-moe-instruct.txt,True,,0.95," ```json
{
  ""target_15"": 5.82,
  ""target_60"": 5.81,
  ""target_240"": 5.79,
  ""target_1440"": 1.49,
  ""confidence"": 0.95
}
```",5.818559428055554,5.812432803055557,5.807076228055557,5.812038386388888,5.811232922563143,5.806503180844523,5.814790716359205,5.792862120514549,5.82,2.0752475271253153e-06,5.81,5.918530707131463e-06,5.79,0.00029159756460539113,1.49,18.680015813419065
2025-02-13 10:04:00,phi-mini-moe-instruct,Phi-mini-MoE-instruct,8001,compact_zeroshot,Prompts/prompt_template_phi-mini-moe-instruct.txt,True,,0.95," ```json
{
  ""target_15"": 5.86,
  ""target_60"": 1.49,
  ""target_240"": 5.86,
  ""target_1440"": 1.49,
  ""confidence"": 0.95
}
```",5.861648211388889,5.861069503055553,5.866745044722222,5.864230661388888,5.886332388303721,5.878610480844522,5.886780584265956,5.79450316660806,5.86,2.716600782463181e-06,1.49,19.10624860054232,5.86,4.549562830477387e-05,1.49,19.133893879034662
2025-02-18 15:25:00,phi-mini-moe-instruct,Phi-mini-MoE-instruct,8001,compact_zeroshot,Prompts/prompt_template_phi-mini-moe-instruct.txt,True,,0.95," ```json
{
  ""target_15"": 5.9,
  ""target_60"": 1.49,
  ""target_240"": 5.9,
  ""target_1440"": 1.49,
  ""confidence"": 0.95
}
```",5.8970187947222215,5.896097403055556,5.900977869722222,5.912799736388891,5.933217591886088,5.924957689177855,5.944449997787043,5.910844208021327,5.9,8.887584908256755e-06,1.49,19.413694325212916,5.9,9.562291936385794e-07,1.49,19.561157508201642
2025-02-01 20:01:00,gemma-3-12b-it,gemma-3-12b-it,8002,compact_zeroshot,Prompts/prompt_template_gemma-3-12b-it.txt,True,,0.85,"```json
{""target_15"": 5.65, ""target_60"": 5.75, ""target_240"": 5.85, ""target_1440"": 5.95, ""confidence"": 0.85}
```",5.595543411388888,5.5706076697222215,5.606483828055552,5.576771478055555,5.599962438564536,5.601193678323899,5.617902503573124,5.631977956034962,5.65,0.0029655200431598834,5.75,0.03218160816249155,5.85,0.05930012599847779,5.95,0.13929952959283515
2025-02-05 00:22:00,gemma-3-12b-it,gemma-3-12b-it,8002,compact_zeroshot,Prompts/prompt_template_gemma-3-12b-it.txt,True,,0.85,"```json
{""target_15"": 5.65, ""target_60"": 5.72, ""target_240"": 5.81, ""target_1440"": 5.95, ""confidence"": 0.85}
```",5.587795091691916,5.597996486388887,5.619426628055557,5.645557669722223,5.568882863749892,5.585997159665126,5.5925811708580255,5.5838194224193245,5.65,0.003869450617617166,5.72,0.01488485733345705,5.81,0.03631821009427498,5.95,0.09268513246496334
2025-02-10 05:43:00,gemma-3-12b-it,gemma-3-12b-it,8002,compact_zeroshot,Prompts/prompt_template_gemma-3-12b-it.txt,True,,0.85,"```json
{""target_15"": 5.83, ""target_60"": 5.82, ""target_240"": 5.81, ""target_1440"": 5.80, ""confidence"": 0.85}
```",5.818559428055554,5.812432803055557,5.807076228055557,5.812038386388888,5.811232922563143,5.806503180844523,5.814790716359205,5.792862120514549,5.83,0.00013088668641604313,5.82,5.726246959598529e-05,5.81,8.548442383109657e-06,5.8,0.0001449227468481743
2025-02-13 10:04:00,gemma-3-12b-it,gemma-3-12b-it,8002,compact_zeroshot,Prompts/prompt_template_gemma-3-12b-it.txt,True,,0.85,"```json
{""target_15"": 5.93, ""target_60"": 6.01, ""target_240"": 6.12, ""target_1440"": 6.25, ""confidence"": 0.85}
```",5.861648211388889,5.861069503055553,5.866745044722222,5.864230661388888,5.886332388303721,5.878610480844522,5.886780584265956,5.79450316660806,5.93,0.00467196700633793,6.01,0.022180292920119783,6.12,0.06413807237274927,6.25,0.14881798261245502
2025-02-18 15:25:00,gemma-3-12b-it,gemma-3-12b-it,8002,compact_zeroshot,Prompts/prompt_template_gemma-3-12b-it.txt,True,,0.85,"```json
{""target_15"": 6.0, ""target_60"": 6.1, ""target_240"": 6.2, ""target_1440"": 6.3, ""confidence"": 0.85}
```",5.8970187947222215,5.896097403055556,5.900977869722222,5.912799736388891,5.933217591886088,5.924957689177855,5.944449997787043,5.910844208021327,6.0,0.010605128640463963,6.1,0.04157626904068816,6.2,0.08941423439586031,6.3,0.14992404414051225
2025-02-01 20:01:00,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,verbose_1,Prompts/examples_verbose_1.json,True,,0.95," {""target_15"": 5.5923, ""target_60"": 5.5871, ""target_240"": 5.6058, ""target_1440"": 5.5910, ""confidence"": 0.95}

Note: The provided values in the JSON response are illustrative and may not reflect actual predictions from the given features. The confidence level is also an illustrative example and should be calculated based on a model's performance on historical data.",5.595543411388888,5.5706076697222215,5.606483828055552,5.576771478055555,5.599962438564536,5.601193678323899,5.617902503573124,5.631977956034962,5.5923,1.051971743757239e-05,5.5871,0.00027199695799134114,5.6058,4.676208095595803e-07,5.591,0.00020245083672355653
2025-02-05 00:22:00,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,verbose_1,Prompts/examples_verbose_1.json,True,,0.98," {""target_15"": 5.5955, ""target_60"": 5.6055, ""target_240"": 5.6055, ""target_1440"": 5.6055, ""confidence"": 0.98}

Note: The provided JSON response is based on the given features and a hypothetical prediction. The actual values for the targets and confidence would be determined by a trained geothermal temperature forecasting model using the provided input features. The confidence value of 0.98 indicates a high level of certainty that the prediction is within 10% of the true value.",5.587795091691916,5.597996486388887,5.619426628055557,5.645557669722223,5.568882863749892,5.585997159665126,5.5925811708580255,5.5838194224193245,5.5955,5.936561203598547e-05,5.6055,5.630271651216488e-05,5.6055,0.00019395096899781498,5.6055,0.0016046169035746675
2025-02-10 05:43:00,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,verbose_1,Prompts/examples_verbose_1.json,True,,0.98," {""target_15"": 5.8143, ""target_60"": 5.8100, ""target_240"": 5.8050, ""target_1440"": 5.7980, ""confidence"": 0.98}

Note: The provided values for the JSON response are illustrative and may not be calculated from the given features. In a real scenario, these values would be derived from a model trained on historical data and the given features. The confidence level is also an illustrative example and would be based on the model's certainty in its predictions.",5.818559428055554,5.812432803055557,5.807076228055557,5.812038386388888,5.811232922563143,5.806503180844523,5.814790716359205,5.792862120514549,5.8143,1.8142727360439714e-05,5.81,5.918530707131463e-06,5.805,4.310722938683223e-06,5.798,0.00019707629240372184
2025-02-13 10:04:00,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,verbose_1,Prompts/examples_verbose_1.json,True,,1.0," {""target_15"": 5.8603, ""target_60"": 5.8603, ""target_240"": 5.8603, ""target_1440"": 5.8603, ""confidence"": 1.0}

Note: The provided JSON response assumes that the temperature delta predictions for all time targets (15 min, 1 hour, 4 hours, and 24 hours) are the same and that the confidence level is at its maximum (1.0), indicating full certainty in the prediction. The actual values for the temperature delta predictions should be calculated based on the given features and a suitable forecasting model. The confidence value is a hypothetical example and should be determined by the model's performance on historical data.",5.861648211388889,5.861069503055553,5.866745044722222,5.864230661388888,5.886332388303721,5.878610480844522,5.886780584265956,5.79450316660806,5.8603,1.8176739491317073e-06,5.8603,5.92134952506446e-07,5.8603,4.153860147144973e-05,5.8603,1.5450098954095653e-05
2025-02-18 15:25:00,phi-3.5-mini-instruct,Phi-3.5-mini-instruct,8000,verbose_1,Prompts/examples_verbose_1.json,True,,0.98," {""target_15"": 5.9013, ""target_60"": 5.9009, ""target_240"": 5.9011, ""target_1440"": 5.9015, ""confidence"": 0.98}

Note: The provided values for the JSON response are illustrative and may not be calculated from the given features. In a real scenario, these values would be derived from a model trained on historical data and the given features. The confidence level is also an illustrative example and would be based on the model's certainty in its predictions.",5.8970187947222215,5.896097403055556,5.900977869722222,5.912799736388891,5.933217591886088,5.924957689177855,5.944449997787043,5.910844208021327,5.9013,1.832871863047876e-05,5.9009,2.3064937410781392e-05,5.9011,1.4915804749933153e-08,5.9015,0.00012768404245841567
2025-02-01 20:01:00,phi-mini-moe-instruct,Phi-mini-MoE-instruct,8001,verbose_1,Prompts/examples_verbose_1.json,True,,1.0," {""target_15"": 5.5702, ""target_60"": 5.5844, ""target_240"": 5.6063, ""target_1440"": 5.6075, ""confidence"": 1.0}",5.595543411388888,5.5706076697222215,5.606483828055552,5.576771478055555,5.599962438564536,5.601193678323899,5.617902503573124,5.631977956034962,5.5702,0.0006422885008264497,5.5844,0.00019022837449131293,5.6063,3.379275400801042e-08,5.6075,0.0009442420608902296
2025-02-05 00:22:00,phi-mini-moe-instruct,Phi-mini-MoE-instruct,8001,verbose_1,Prompts/examples_verbose_1.json,True,,1.0," {""target_15"": 5.5830, ""target_60"": 5.6055, ""target_240"": 5.6056, ""target_1440"": 5.6055, ""confidence"": 1.0}",5.587795091691916,5.597996486388887,5.619426628055557,5.645557669722223,5.568882863749892,5.585997159665126,5.5925811708580255,5.5838194224193245,5.583,2.2992904333881298e-05,5.6055,5.630271651216488e-05,5.6056,0.00019117564338671012,5.6055,0.0016046169035746675
2025-02-10 05:43:00,phi-mini-moe-instruct,Phi-mini-MoE-instruct,8001,verbose_1,Prompts/examples_verbose_1.json,True,,1.0," {""target_15"": 5.8113, ""target_60"": 5.8073, ""target_240"": 5.7882, ""target_1440"": 5.8162, ""confidence"": 1.0}",5.818559428055554,5.812432803055557,5.807076228055557,5.812038386388888,5.811232922563143,5.806503180844523,5.814790716359205,5.792862120514549,5.8113,5.2699295693764794e-05,5.8073,2.6345667207142914e-05,5.7882,0.0003563119856054055,5.8162,1.7319027848192683e-05
2025-02-13 10:04:00,phi-mini-moe-instruct,Phi-mini-MoE-instruct,8001,verbose_1,Prompts/examples_verbose_1.json,True,,1.0," {""target_15"": 5.8603, ""target_60"": 5.8603, ""target_240"": 5.8603, ""target_1440"": 5.8603, ""confidence"": 1.0}",5.861648211388889,5.861069503055553,5.866745044722222,5.864230661388888,5.886332388303721,5.878610480844522,5.886780584265956,5.79450316660806,5.8603,1.8176739491317073e-06,5.8603,5.92134952506446e-07,5.8603,4.153860147144973e-05,5.8603,1.5450098954095653e-05
2025-02-18 15:25:00,phi-mini-moe-instruct,Phi-mini-MoE-instruct,8001,verbose_1,Prompts/examples_verbose_1.json,True,,1.0," {""target_15"": 5.8986, ""target_60"": 5.8993, ""target_240"": 5.8993, ""target_1440"": 5.8993, ""confidence"": 1.0}",5.8970187947222215,5.896097403055556,5.900977869722222,5.912799736388891,5.933217591886088,5.924957689177855,5.944449997787043,5.910844208021327,5.8986,2.5002101304749245e-06,5.8993,1.0256627188562206e-05,5.8993,2.8152468047499e-06,5.8993,0.00018224288256953923
2025-02-01 20:01:00,gemma-3-12b-it,gemma-3-12b-it,8002,verbose_1,Prompts/examples_verbose_1.json,True,,0.95,"{""target_15"": 5.6382, ""target_60"": 5.6882, ""target_240"": 5.8172, ""target_1440"": 6.2851, ""confidence"": 0.95}",5.595543411388888,5.5706076697222215,5.606483828055552,5.576771478055555,5.599962438564536,5.601193678323899,5.617902503573124,5.631977956034962,5.6382,0.0018195845519376396,5.6882,0.013827956140158165,5.8172,0.04440130511892205,6.2851,0.5017292950000019
2025-02-05 00:22:00,gemma-3-12b-it,gemma-3-12b-it,8002,verbose_1,Prompts/examples_verbose_1.json,True,,0.95,"{""target_15"": 5.6312, ""target_60"": 5.6677, ""target_240"": 5.7123, ""target_1440"": 5.8123, ""confidence"": 0.95}",5.587795091691916,5.597996486388887,5.619426628055557,5.645557669722223,5.568882863749892,5.585997159665126,5.5925811708580255,5.5838194224193245,5.6312,0.0018839860652331477,5.6677,0.004858579809734653,5.7123,0.008625463216330894,5.8123,0.02780300470646322
